"90","295929","0","2018-03-27 13:54:17","2018-03-27 13:54:17"
"91","295914","0","2018-03-27 14:04:57","2018-03-27 14:04:57"
"92","296003","0","2018-03-28 17:39:52","2018-03-28 17:39:52"
"93","295712","0","2018-03-28 17:48:45","2018-03-28 17:48:45"
"94","295651","0","2018-03-28 17:54:48","2018-03-28 17:54:48"
"95","295999","0","2018-03-29 07:52:43","2018-03-29 07:52:43"
"96","295995","0","2018-03-29 07:55:36","2018-03-29 07:55:36"
"97","295996","0","2018-03-29 07:59:14","2018-03-29 07:59:14"
"98","484770","0","2018-03-29 08:01:32","2018-03-29 08:01:32"
"99","484657","0","2018-03-29 08:09:45","2018-03-29 08:09:45"
"100","484658","0","2018-03-29 08:17:08","2018-03-29 08:17:08"
"101","484824","0","2018-03-29 08:26:15","2018-03-29 08:26:15"
"102","484825","0","2018-03-29 08:38:51","2018-03-29 08:38:51"
"103","484860","0","2018-03-29 08:43:10","2018-03-29 08:43:10"
"104","484886","0","2018-03-29 08:44:27","2018-03-29 08:44:27"
"105","295959","0","2018-03-29 08:46:39","2018-03-29 08:46:39"
"106","296010","0","2018-03-29 08:53:29","2018-03-29 08:53:29"
"107","295499","0","2018-03-29 08:59:40","2018-03-29 08:59:40"
"108","294848","0","2018-03-29 09:04:38","2018-03-29 09:04:38"
"109","295867","0","2018-03-29 09:06:29","2018-03-29 09:06:29"
"110","o18033001","0","2018-03-30 09:22:25","2018-03-30 09:22:25"
"111","181062","","2018-03-30 10:02:30","2018-03-30 10:24:37"
"112","181046","0","2018-03-30 10:31:12","2018-03-30 10:31:12"
"113","296053","0","2018-03-30 10:48:45","2018-03-30 10:48:45"
"114","296054","0","2018-03-30 11:03:28","2018-03-30 11:03:28"
"115","296036","0","2018-03-30 11:10:46","2018-03-30 11:10:46"
"116","296050","0","2018-03-30 11:12:35","2018-03-30 11:12:35"
"117","296051","0","2018-03-30 11:20:36","2018-03-30 11:20:36"
"118","296052","0","2018-03-30 11:27:45","2018-03-30 11:27:45"
"119","296055","0","2018-03-30 11:29:19","2018-03-30 11:29:19"
"120","o18032901","0","2018-03-30 11:49:19","2018-03-30 11:49:19"
"121","o18032902","0","2018-03-30 11:54:05","2018-03-30 11:54:05"
"122","296099","0","2018-03-30 15:31:25","2018-03-30 15:31:25"
"123","o18033101","0","2018-03-31 10:01:23","2018-03-31 10:01:23"
"124","81194","","2018-03-31 10:39:16","2018-03-31 10:57:57"
"125","81195","0","2018-03-31 11:00:34","2018-03-31 11:00:34"
"126","181268","0","2018-04-03 09:42:19","2018-04-03 09:42:19"
"127","181283","0","2018-04-03 10:53:27","2018-04-03 10:53:27"
"128","181285","0","2018-04-03 10:58:56","2018-04-03 10:58:56"
"129","296188","0","2018-04-03 17:20:28","2018-04-03 17:20:28"
"130","296186","0","2018-04-03 17:24:09","2018-04-03 17:24:09"
"131","296189","0","2018-04-03 17:27:12","2018-04-03 17:27:12"
"132","o1804001","0","2018-04-04 09:54:04","2018-04-04 09:54:04"
"133","o18040402","0","2018-04-04 10:03:42","2018-04-04 10:03:42"
"134","o18040401","1","2018-04-04 10:23:33","2018-04-04 10:25:03"
"135","o18040403","0","2018-04-04 10:30:59","2018-04-04 10:30:59"
"136","o18040404","0","2018-04-04 10:43:24","2018-04-04 10:43:24"
"137","296345","0","2018-04-04 17:55:39","2018-04-04 17:55:39"
"138","296346","0","2018-04-04 18:16:55","2018-04-04 18:16:55"
"139","296347","0","2018-04-04 18:21:12","2018-04-04 18:21:12"
"140","o18040501","0","2018-04-05 11:26:20","2018-04-05 11:26:20"
"141","o18040502","0","2018-04-05 11:28:54","2018-04-05 11:28:54"
"142","2963999","0","2018-04-05 16:54:52","2018-04-05 16:54:52"
"143","296399","","2018-04-05 16:58:27","2018-04-05 16:59:45"
"144","296409","0","2018-04-05 17:24:13","2018-04-05 17:24:13"
"145","296381","0","2018-04-05 17:31:57","2018-04-05 17:31:57"
"146","296382","0","2018-04-05 17:37:07","2018-04-05 17:37:07"
"147","o18040503","0","2018-04-06 07:52:14","2018-04-06 07:52:14"
"148","o18040601","0","2018-04-06 08:02:12","2018-04-06 08:02:12"
"149","181436","0","2018-04-06 11:43:03","2018-04-06 11:43:03"
"150","181434","0","2018-04-06 11:45:26","2018-04-06 11:45:26"
"151","o18040602","0","2018-04-06 11:53:51","2018-04-06 11:53:51"
"152","296432","0","2018-04-06 15:52:54","2018-04-06 15:52:54"
"153","296433","0","2018-04-06 16:05:36","2018-04-06 16:05:36"
"154","296440","0","2018-04-06 16:12:35","2018-04-06 16:12:35"
"155","296439","0","2018-04-06 16:21:34","2018-04-06 16:21:34"
"156","296438","0","2018-04-06 16:30:14","2018-04-06 16:30:14"
"157","296436","0","2018-04-06 16:34:17","2018-04-06 16:34:17"
"158","296437","0","2018-04-06 16:37:05","2018-04-06 16:37:05"
"159","296488","0","2018-04-06 16:41:15","2018-04-06 16:41:15"
"160","485370","1","2018-04-06 16:51:24","2018-04-12 14:21:34"
"161","296476","0","2018-04-06 16:55:26","2018-04-06 16:55:26"
"162","296380","","2018-04-06 17:19:02","2018-04-06 17:22:18"
"163","181485","0","2018-04-06 17:37:38","2018-04-06 17:37:38"
"164","181480","0","2018-04-06 17:51:55","2018-04-06 17:51:55"
"165","181439","0","2018-04-06 18:00:51","2018-04-06 18:00:51"
"166","o18040901","0","2018-04-09 08:30:19","2018-04-09 08:30:19"
"167","o18040801","0","2018-04-09 08:34:08","2018-04-09 08:34:08"
"168","181576","0","2018-04-09 13:45:58","2018-04-09 13:45:58"
"169","181575","0","2018-04-09 13:48:47","2018-04-09 13:48:47"
"171","o18041001","0","2018-04-10 08:05:06","2018-04-10 08:05:06"
"172","o18041002","0","2018-04-10 15:37:00","2018-04-10 15:37:00"
"173","181571","0","2018-04-10 16:39:26","2018-04-10 16:39:26"
"174","181697","0","2018-04-10 17:16:39","2018-04-10 17:16:39"
"175","o18041101","0","2018-04-11 10:12:02","2018-04-11 10:12:02"
"176","180522","0","2018-04-12 09:56:43","2018-04-12 09:56:43"
"177","180523","0","2018-04-12 09:58:50","2018-04-12 09:58:50"
"178","180524","0","2018-04-12 10:02:12","2018-04-12 10:02:12"
"179","180527","0","2018-04-12 10:04:30","2018-04-12 10:04:30"
"180","180680","0","2018-04-12 10:06:22","2018-04-12 10:06:22"
"181","485199","1","2018-04-12 14:09:14","2018-04-12 14:13:44"
"182","181878","0","2018-04-13 07:48:21","2018-04-13 07:48:21"
"183","219037","0","2018-04-13 07:51:50","2018-04-13 07:51:50"
"184","219107","0","2018-04-13 08:02:27","2018-04-13 08:02:27"
"185","485964","0","2018-04-13 08:10:27","2018-04-13 08:10:27"
"186","486106","0","2018-04-16 07:42:37","2018-04-16 07:42:37"
"187","485935","0","2018-04-16 07:48:50","2018-04-16 07:48:50"
"188","o18041401","0","2018-04-16 09:02:56","2018-04-16 09:02:56"
"189","o18041601","0","2018-04-16 09:03:54","2018-04-16 09:03:54"
"190","182076","0","2018-04-16 09:08:15","2018-04-16 09:08:15"
"191","296802","0","2018-04-16 11:31:20","2018-04-16 11:31:20"
"192","296810","0","2018-04-16 11:41:50","2018-04-16 11:41:50"
"193","32215","0","2018-04-17 11:32:07","2018-04-17 11:32:07"
"194","296905","0","2018-04-17 13:59:10","2018-04-17 13:59:10"
"195","296904","0","2018-04-17 14:02:22","2018-04-17 14:02:22"
"196","296903","0","2018-04-17 14:06:49","2018-04-17 14:06:49"
"197","296899","0","2018-04-17 14:09:41","2018-04-17 14:09:41"
"198","o18041003","0","2018-04-18 10:45:25","2018-04-18 10:45:25"
"199","182288","0","2018-04-18 13:43:36","2018-04-18 13:43:36"
"200","182215","","2018-04-18 14:08:26","2018-04-18 14:09:11"
"201","486220","0","2018-04-21 14:46:21","2018-04-21 14:46:21"
"202","486221","0","2018-04-21 14:54:39","2018-04-21 14:54:39"
"203","486363","0","2018-04-21 14:58:21","2018-04-21 14:58:21"
"204","o18042301","0","2018-04-23 08:41:20","2018-04-23 08:41:20"
"205","182771","0","2018-04-23 10:27:58","2018-04-23 10:27:58"
"206","182813","0","2018-04-24 08:03:38","2018-04-24 08:03:38"
"207","182812","0","2018-04-24 08:18:46","2018-04-24 08:18:46"
"208","182811","0","2018-04-24 08:23:07","2018-04-24 08:23:07"
"209","182895","0","2018-04-25 15:59:00","2018-04-25 15:59:00"
"210","280602","0","2018-04-25 16:13:05","2018-04-25 16:13:05"
"211","182893","0","2018-04-25 16:14:13","2018-04-25 16:14:13"
"212","183028","0","2018-04-27 14:49:01","2018-04-27 14:49:01"
"213","183037","0","2018-04-27 17:20:52","2018-04-27 17:20:52"
"214","183036","0","2018-04-27 17:31:14","2018-04-27 17:31:14"
"215","o18042801","0","2018-05-01 07:52:00","2018-05-01 07:52:00"
"216","486939","0","2018-05-01 14:06:33","2018-05-01 14:06:33"
"217","487106","0","2018-05-01 14:08:04","2018-05-01 14:08:04"
"218","486921","0","2018-05-01 14:16:33","2018-05-01 14:16:33"
"219","297214","0","2018-05-01 14:26:38","2018-05-01 14:26:38"
"220","486815","0","2018-05-01 14:31:31","2018-05-01 14:31:31"
"221","486814","0","2018-05-01 14:41:08","2018-05-01 14:41:08"
"222","183167","0","2018-05-02 17:30:30","2018-05-02 17:30:30"
"223","183168","0","2018-05-02 17:32:44","2018-05-02 17:32:44"
"224","181214","0","2018-05-08 10:22:01","2018-05-08 10:22:01"
"225","181465","0","2018-05-08 11:12:32","2018-05-08 11:12:32"
"226","182760","0","2018-05-08 11:23:45","2018-05-08 11:23:45"
"227","183288","0","2018-05-08 15:31:42","2018-05-08 15:31:42"
"228","183324","0","2018-05-09 09:09:39","2018-05-09 09:09:39"
"229","487378","1","2018-05-09 16:14:04","2018-05-09 16:15:27"
"230","487377","1","2018-05-09 16:16:54","2018-05-09 16:16:54"
"231","183359","1","2018-05-10 07:55:00","2018-05-10 07:57:58"
"232","183361","1","2018-05-10 07:59:03","2018-05-10 08:05:39"
"233","487441","0","2018-05-10 17:02:01","2018-05-10 17:02:01"
"234","487526","0","2018-05-10 17:06:54","2018-05-10 17:06:54"
"235","297854","1","2018-05-12 13:13:53","2018-05-12 13:18:34"
"236","297855","1","2018-05-12 13:19:13","2018-05-12 13:20:39"
"237","o18051201","0","2018-05-12 13:22:38","2018-05-12 13:22:38"
"238","183537","0","2018-05-14 11:54:24","2018-05-14 11:54:24"
"239","183536","0","2018-05-14 11:55:40","2018-05-14 11:55:40"
"240","183533","0","2018-05-14 11:56:35","2018-05-14 11:56:35"
"241","183534","0","2018-05-14 12:00:28","2018-05-14 12:00:28"
"242","183535","0","2018-05-14 12:02:49","2018-05-14 12:02:49"
"243","o18051501","0","2018-05-15 11:49:19","2018-05-15 11:49:19"
"244","o18051601","0","2018-05-16 08:54:00","2018-05-16 08:54:00"
"245","183722","0","2018-05-17 08:23:08","2018-05-17 08:23:08"
"246","293092","0","2018-05-17 08:29:59","2018-05-17 08:29:59"
"247","275543","0","2018-05-17 08:42:03","2018-05-17 08:42:03"
"248","183723","0","2018-05-17 09:11:45","2018-05-17 09:11:45"
"249","183724","0","2018-05-17 09:26:11","2018-05-17 09:26:11"
"250","487771","0","2018-05-18 09:02:16","2018-05-18 09:02:16"
"251","487816","0","2018-05-18 09:04:40","2018-05-18 09:04:40"
"252","183862","0","2018-05-19 07:47:51","2018-05-19 07:47:51"
"253","183887","0","2018-05-19 16:05:07","2018-05-19 16:05:07"
"254","183915","0","2018-05-19 16:11:08","2018-05-19 16:11:08"
"255","183916","0","2018-05-19 16:21:48","2018-05-19 16:21:48"
"256","o18052101","0","2018-05-21 11:13:11","2018-05-21 11:13:11"
"257","183913","0","2018-05-21 13:31:18","2018-05-21 13:31:18"
"258","o18052102","0","2018-05-22 07:49:30","2018-05-22 07:49:30"
"259","298300","0","2018-05-22 07:51:16","2018-05-22 07:51:16"
"260","488164","0","2018-05-23 09:01:12","2018-05-23 09:01:12"
"261","487914","0","2018-05-23 09:41:41","2018-05-23 09:41:41"
"262","488112","0","2018-05-23 09:47:16","2018-05-23 09:47:16"
"263","488111","0","2018-05-23 09:53:35","2018-05-23 09:53:35"
"264","488113","0","2018-05-23 10:13:32","2018-05-23 10:13:32"
"265","184017","0","2018-05-23 10:21:30","2018-05-23 10:21:30"
"266","184018","0","2018-05-23 10:29:39","2018-05-23 10:29:39"
"267","o18052301","0","2018-05-23 10:50:08","2018-05-23 10:50:08"
"268","184067","0","2018-05-24 07:53:24","2018-05-24 07:53:24"
"269","290335","0","2018-05-24 08:00:53","2018-05-24 08:00:53"
"270","o18052401","1","2018-05-24 08:13:02","2018-05-24 08:13:32"
"271","298435","0","2018-05-29 07:52:44","2018-05-29 07:52:44"
"272","298562","0","2018-05-29 07:57:00","2018-05-29 07:57:00"
"273","289122","0","2018-05-29 08:08:36","2018-05-29 08:08:36"
"274","298563","0","2018-05-29 08:12:23","2018-05-29 08:12:23"
"275","298564","0","2018-05-29 08:14:13","2018-05-29 08:14:13"
"276","488711","0","2018-05-29 08:19:43","2018-05-29 08:19:43"
"277","488708","0","2018-05-30 07:46:08","2018-05-30 07:46:08"
"278","o18052901","0","2018-05-30 08:00:28","2018-05-30 08:00:28"
"279","184262","0","2018-05-30 08:12:20","2018-05-30 08:12:20"
"280","184321","0","2018-05-30 08:16:43","2018-05-30 08:16:43"
"281","184325","0","2018-05-30 08:33:56","2018-05-30 08:33:56"
"282","184323","0","2018-05-30 08:36:58","2018-05-30 08:36:58"
"283","184324","0","2018-05-30 08:44:47","2018-05-30 08:44:47"
"284","o18052602","0","2018-05-30 11:33:07","2018-05-30 11:33:07"
"285","184391","0","2018-05-31 07:46:05","2018-05-31 07:46:05"
"286","184384","0","2018-05-31 10:30:54","2018-05-31 10:30:54"
"287","o18053101","0","2018-05-31 14:36:36","2018-05-31 14:36:36"
"288","184439","0","2018-06-01 13:36:16","2018-06-01 13:36:16"
"289","184440","0","2018-06-01 13:47:55","2018-06-01 13:47:55"
"290","o18060101","0","2018-06-01 15:47:12","2018-06-01 15:47:12"
"291","o18060102","0","2018-06-01 15:48:58","2018-06-01 15:48:58"
"292","298876","0","2018-06-02 09:17:34","2018-06-02 09:17:34"
"293","298877","0","2018-06-02 09:43:52","2018-06-02 09:43:52"
"294","o18052801","0","2018-06-06 08:26:33","2018-06-06 08:26:33"
"295","o18052802","0","2018-06-06 08:35:27","2018-06-06 08:35:27"
"296","184578","0","2018-06-06 08:54:33","2018-06-06 08:54:33"
"297","489116","0","2018-06-06 09:25:57","2018-06-06 09:25:57"
"298","489117","0","2018-06-06 10:32:10","2018-06-06 10:32:10"
"299","488851","0","2018-06-06 10:53:40","2018-06-06 10:53:40"
"300","488609","0","2018-06-06 11:05:43","2018-06-06 11:05:43"
"301","488656","0","2018-06-06 11:11:24","2018-06-06 11:11:24"
"302","222264","0","2018-06-06 11:40:28","2018-06-06 11:40:28"
"303","488852","0","2018-06-06 11:49:00","2018-06-06 11:49:00"
"304","487960","0","2018-06-06 13:28:20","2018-06-06 13:28:20"
"305","183914","0","2018-06-06 13:52:32","2018-06-06 13:52:32"
"306","183952","0","2018-06-06 14:15:17","2018-06-06 14:15:17"
"307","184442","0","2018-06-06 14:24:21","2018-06-06 14:24:21"
"308","299026","0","2018-06-07 08:08:45","2018-06-07 08:08:45"
"309","299073","0","2018-06-07 08:11:40","2018-06-07 08:11:40"
"310","o18060701","0","2018-06-07 08:43:09","2018-06-07 08:43:09"
"311","o18060801","0","2018-06-08 08:16:17","2018-06-08 08:16:17"
"312","o18061101","0","2018-06-11 11:27:35","2018-06-11 11:27:35"
"313","299242","0","2018-06-11 14:47:29","2018-06-11 14:47:29"
"314","299241","0","2018-06-11 15:17:21","2018-06-11 15:17:21"
"315","299236","0","2018-06-11 15:37:40","2018-06-11 15:37:40"
"316","299240","0","2018-06-11 15:55:42","2018-06-11 15:55:42"
"317","184974","0","2018-06-12 08:20:58","2018-06-12 08:20:58"
"318","184984","0","2018-06-12 08:43:07","2018-06-12 08:43:07"
"319","184924","0","2018-06-12 08:58:25","2018-06-12 08:58:25"
"320","184960","0","2018-06-12 10:15:02","2018-06-12 10:15:02"
"321","184959","0","2018-06-12 10:22:00","2018-06-12 10:22:00"
"322","184961","0","2018-06-12 10:43:15","2018-06-12 10:43:15"
"323","184962","0","2018-06-12 10:48:04","2018-06-12 10:48:04"
"324","184963","0","2018-06-12 10:54:00","2018-06-12 10:54:00"
"325","185188","0","2018-06-14 10:27:48","2018-06-14 10:27:48"
"326","185057","0","2018-06-14 10:59:49","2018-06-14 10:59:49"
"327","185189","0","2018-06-14 11:03:18","2018-06-14 11:03:18"
"328","185230","0","2018-06-15 07:47:35","2018-06-15 07:47:35"
"329","185215","0","2018-06-15 07:56:19","2018-06-15 07:56:19"
"330","185226","0","2018-06-15 08:05:40","2018-06-15 08:05:40"
"331","o18061801","0","2018-06-18 10:25:31","2018-06-18 10:25:31"
"332","299682","0","2018-06-20 07:50:45","2018-06-20 07:50:45"
"333","299680","0","2018-06-20 07:54:49","2018-06-20 07:54:49"
"334","185422","0","2018-06-20 08:00:29","2018-06-20 08:00:29"
"335","185424","0","2018-06-20 08:04:09","2018-06-20 08:04:09"
"336","185293","0","2018-06-20 08:06:28","2018-06-20 08:06:28"
"337","185389","0","2018-06-20 08:19:13","2018-06-20 08:19:13"
"338","185425","0","2018-06-20 08:29:18","2018-06-20 08:29:18"
"339","185421","0","2018-06-20 08:31:57","2018-06-20 08:31:57"
"340","185420","0","2018-06-20 08:40:42","2018-06-20 08:40:42"
"341","185423","0","2018-06-20 09:16:25","2018-06-20 09:16:25"
"342","185426","0","2018-06-20 09:22:38","2018-06-20 09:22:38"
"343","299733","0","2018-06-21 09:55:56","2018-06-21 09:55:56"
"344","489853","0","2018-06-21 10:01:23","2018-06-21 10:01:23"
"345","489852","0","2018-06-21 10:24:28","2018-06-21 10:24:28"
"346","489615","0","2018-06-21 10:26:24","2018-06-21 10:26:24"
"347","o18062102","0","2018-06-21 11:36:44","2018-06-21 11:36:44"
"348","o18062101","0","2018-06-21 13:10:22","2018-06-21 13:10:22"
"349","299926","0","2018-06-22 07:46:48","2018-06-22 07:46:48"
"350","299925","0","2018-06-22 07:54:16","2018-06-22 07:54:16"
"351","299924","0","2018-06-22 08:06:03","2018-06-22 08:06:03"
"352","185539","0","2018-06-22 08:21:02","2018-06-22 08:21:02"
"353","185536","0","2018-06-22 08:37:54","2018-06-22 08:37:54"
"354","185643","0","2018-06-22 08:46:14","2018-06-22 08:46:14"
"355","185579","0","2018-06-22 08:56:54","2018-06-22 08:56:54"
"356","185578","0","2018-06-22 09:01:55","2018-06-22 09:01:55"
"357","185672","0","2018-06-22 09:06:57","2018-06-22 09:06:57"
"358","185671","0","2018-06-22 09:13:13","2018-06-22 09:13:13"
"359","262922","0","2018-06-22 09:20:41","2018-06-22 09:20:41"
"360","185533","0","2018-06-22 09:35:51","2018-06-22 09:35:51"
"361","300026","0","2018-06-23 08:12:11","2018-06-23 08:12:11"
"362","300020","0","2018-06-23 08:18:13","2018-06-23 08:18:13"
"363","o18062301","0","2018-06-23 13:16:16","2018-06-23 13:16:16"
"364","o18062501","0","2018-06-25 07:58:46","2018-06-25 07:58:46"
"365","o18062602","0","2018-06-26 08:12:36","2018-06-26 08:12:36"
"366","185785","0","2018-06-26 09:56:42","2018-06-26 09:56:42"
"372","o18062601","0","2018-06-26 14:03:16","2018-06-26 14:03:16"
"373","185871","0","2018-06-27 07:50:30","2018-06-27 07:50:30"
"374","185867","0","2018-06-27 09:08:48","2018-06-27 09:08:48"
"375","185866","0","2018-06-27 09:12:59","2018-06-27 09:12:59"
"376","185763","0","2018-06-27 09:16:16","2018-06-27 09:16:16"
"377","185869","0","2018-06-27 09:24:45","2018-06-27 09:24:45"
"378","o18062701","0","2018-06-27 09:57:01","2018-06-27 09:57:01"
"379","o18062702","0","2018-06-27 10:08:19","2018-06-27 10:08:19"
"380","300255","0","2018-06-28 07:54:05","2018-06-28 07:54:05"
"381","300254","0","2018-06-28 08:01:11","2018-06-28 08:01:11"
"382","300259","0","2018-06-28 09:46:16","2018-06-28 09:46:16"
"383","300258","0","2018-06-28 09:50:38","2018-06-28 09:50:38"
"384","300260","0","2018-06-28 09:56:13","2018-06-28 09:56:13"
"385","300266","0","2018-06-28 10:04:49","2018-06-28 10:04:49"
"386","300267","0","2018-06-28 10:23:42","2018-06-28 10:23:42"
"387","300178","0","2018-06-28 10:33:55","2018-06-28 10:33:55"
"388","490955","0","2018-06-28 10:41:29","2018-06-28 10:41:29"
"389","490956","0","2018-06-28 10:44:53","2018-06-28 10:44:53"
"390","o18070201","0","2018-07-03 15:44:32","2018-07-03 15:44:32"
"391","186287","0","2018-07-04 08:19:34","2018-07-04 08:19:34"
"392","186288","0","2018-07-04 08:47:43","2018-07-04 08:47:43"
"393","186290","0","2018-07-04 08:51:48","2018-07-04 08:51:48"
"394","186291","0","2018-07-04 08:57:25","2018-07-04 08:57:25"
"395","186289","0","2018-07-04 08:59:26","2018-07-04 08:59:26"
"396","491038","0","2018-07-05 08:20:47","2018-07-05 08:20:47"
"397","491037","0","2018-07-05 08:27:00","2018-07-05 08:27:00"
"398","491277","0","2018-07-05 08:28:55","2018-07-05 08:28:55"
"399","491040","0","2018-07-05 08:30:26","2018-07-05 08:30:26"
"400","491267","0","2018-07-05 08:31:54","2018-07-05 08:31:54"
"401","300614","0","2018-07-05 08:54:48","2018-07-05 08:54:48"
"402","300649","0","2018-07-05 13:12:25","2018-07-05 13:12:25"
"403","300650","0","2018-07-05 13:15:18","2018-07-05 13:15:18"
"404","300651","0","2018-07-05 13:21:30","2018-07-05 13:21:30"
