"41","2017-02-07","2","956","1","","","2017-02-07 12:58:06","2017-02-07 12:58:06"
"42","2017-02-07","2","960","1","","","2017-02-07 13:02:50","2017-02-07 13:02:50"
"43","2017-02-07","4","970","1","","","2017-02-07 13:10:52","2017-02-07 13:10:52"
"44","2017-02-07","2","971","1","","","2017-02-07 17:53:14","2017-02-07 17:53:14"
"45","2017-02-09","2","971","1","","","2017-02-10 17:02:32","2017-02-10 17:02:32"
"46","2017-02-16","2","971","0","","","2017-02-16 11:26:16","2017-02-16 11:26:16"
"47","2017-02-17","2","978","1","","","2017-02-17 09:33:07","2017-02-17 09:33:07"
"48","2017-02-17","2","972","1","","","2017-02-17 10:48:50","2017-02-17 10:48:50"
"49","2017-02-16","2","972","1","","","2017-02-17 10:55:14","2017-02-17 10:55:14"
"50","2017-02-17","2","969","1","","","2017-02-17 11:27:41","2017-02-17 11:27:41"
"51","2017-02-17","2","979","1","","","2017-02-17 12:17:09","2017-02-17 12:17:09"
"52","2017-02-21","2","959","1","","","2017-02-21 11:02:04","2017-02-21 11:02:04"
"53","2017-02-27","2","976","1","","","2017-02-27 15:19:27","2017-02-27 15:19:27"
"54","2017-02-27","2","979","1","","","2017-02-27 17:48:56","2017-02-27 17:48:56"
"55","2017-02-28","2","1006","1","","","2017-02-28 09:11:38","2017-02-28 09:11:38"
"56","2017-03-02","4","1010","1","","","2017-03-02 08:11:28","2017-03-02 08:11:28"
"57","2017-03-17","2","1032","1","","","2017-03-17 10:01:05","2017-03-17 10:01:05"
"58","2017-03-17","2","1033","1","","","2017-03-17 10:10:14","2017-03-17 10:10:14"
"59","2017-03-17","2","1034","1","","","2017-03-17 10:11:43","2017-03-17 10:11:43"
"60","2017-03-17","2","1035","1","","","2017-03-17 10:14:00","2017-03-17 10:14:00"
"61","2017-04-04","2","1025","1","","","2017-04-04 10:24:47","2017-04-04 10:24:47"
"62","2017-04-14","2","1025","1","","","2017-04-14 10:42:04","2017-04-14 10:42:04"
"63","2017-04-21","2","1030","1","","","2017-04-21 10:12:30","2017-04-21 10:12:30"
"64","2017-04-25","2","1042","1","","","2017-04-25 13:50:15","2017-04-25 13:50:15"
"65","2017-04-26","2","946","1","","","2017-04-26 10:11:06","2017-04-26 10:11:06"
"66","2017-04-26","2","1089","1","","","2017-04-26 10:21:46","2017-04-26 10:21:46"
"67","2017-04-26","2","1074","1","","","2017-04-26 17:01:50","2017-04-26 17:01:50"
"68","2017-04-26","2","1074","1","","","2017-04-26 17:04:12","2017-04-26 17:04:12"
"69","2017-04-27","2","947","0","","","2017-04-27 14:54:33","2017-04-27 14:54:33"
"70","2017-05-09","2","1091","1","","","2017-05-09 08:38:03","2017-05-09 08:38:03"
"71","2017-05-10","2","1092","1","","","2017-05-10 17:28:45","2017-05-10 17:28:45"
"72","2017-05-25","2","1107","1","","","2017-05-25 15:13:50","2017-05-25 15:13:50"
"73","2017-05-29","37","1114","0","","","2017-05-29 15:34:02","2017-05-29 15:34:02"
"74","2017-06-05","2","1095","0","","","2017-06-05 15:45:36","2017-06-05 15:45:36"
"75","2017-06-06","2","1095","0","","","2017-06-06 08:03:54","2017-06-06 08:03:54"
"76","2017-06-06","2","1100","0","","","2017-06-06 08:06:29","2017-06-06 08:06:29"
"77","2017-06-06","2","1099","0","","","2017-06-06 08:09:57","2017-06-06 08:09:57"
"78","2017-06-12","2","1045","0","","","2017-06-12 12:03:09","2017-06-12 12:03:09"
"79","2017-06-13","2","1123","0","","","2017-06-13 13:11:23","2017-06-13 13:11:23"
"80","2017-06-15","2","1045","0","","","2017-06-15 11:23:19","2017-06-15 11:23:19"
"81","2017-06-16","2","709","0","","","2017-06-16 17:01:22","2017-06-16 17:01:22"
"82","2017-06-16","2","1099","0","","","2017-06-16 17:53:42","2017-06-16 17:53:42"
"83","2017-06-21","2","1045","0","","","2017-06-21 14:36:10","2017-06-21 14:36:10"
"84","2017-06-21","2","1127","0","","","2017-06-21 14:42:36","2017-06-21 14:42:36"
"85","2017-06-23","2","1127","0","","","2017-06-23 08:04:26","2017-06-23 08:04:26"
"86","2017-06-23","2","1127","0","","","2017-06-23 08:32:01","2017-06-23 08:32:01"
"87","2017-06-27","2","1045","0","","","2017-06-27 11:57:42","2017-06-27 11:57:42"
"88","2017-06-28","2","1125","0","","","2017-06-28 08:39:44","2017-06-28 08:39:44"
"89","2017-06-28","2","1045","0","","","2017-06-29 11:59:49","2017-06-29 11:59:49"
"90","2017-07-06","2","1125","0","","","2017-07-06 08:22:09","2017-07-06 08:22:09"
"91","2017-07-11","2","1148","0","","","2017-07-11 17:13:37","2017-07-11 17:13:37"
"92","2017-07-13","2","1149","0","","","2017-07-13 08:34:04","2017-07-13 08:34:04"
"93","2017-07-13","2","1150","0","","","2017-07-13 08:38:21","2017-07-13 08:38:21"
"94","2017-07-13","2","1117","0","","","2017-07-13 16:36:49","2017-07-13 16:36:49"
"95","2017-07-14","2","1117","0","","","2017-07-14 16:08:51","2017-07-14 16:08:51"
"96","2017-07-19","2","1125","0","","","2017-07-19 15:04:06","2017-07-19 15:04:06"
"97","2017-07-21","2","1117","0","","","2017-07-21 10:41:22","2017-07-21 10:41:22"
"98","2017-07-24","2","1125","0","","","2017-07-24 08:23:47","2017-07-24 08:23:47"
"99","2017-07-24","2","1151","0","","","2017-07-25 09:26:00","2017-07-25 09:26:00"
"100","2017-07-26","2","1117","0","","","2017-07-26 07:57:28","2017-07-26 07:57:28"
"101","2017-07-26","2","1158","0","","","2017-07-26 20:44:59","2017-07-26 20:44:59"
"102","2017-07-26","2","1147","0","","","2017-07-27 08:32:46","2017-07-27 08:32:46"
"103","2017-07-27","2","1107","0","","","2017-07-27 13:55:43","2017-07-27 13:55:43"
"104","2017-07-31","2","1158","0","","","2017-07-31 11:21:13","2017-07-31 11:21:13"
"105","2017-08-04","2","1148","0","","","2017-08-04 09:24:46","2017-08-04 09:24:46"
"106","2017-08-04","2","1168","0","","","2017-08-04 09:26:54","2017-08-04 09:26:54"
"107","2017-08-21","2","1154","0","","","2017-08-21 15:24:56","2017-08-21 15:24:56"
"108","2017-08-25","2","1192","0","","","2017-08-25 07:50:27","2017-08-25 07:50:27"
"109","2017-08-25","2","1154","0","","","2017-08-25 08:20:32","2017-08-25 08:20:32"
"110","2017-09-04","2","1197","0","","","2017-09-04 16:38:01","2017-09-04 16:38:01"
"111","2017-09-07","2","1215","0","","","2017-09-07 15:35:18","2017-09-07 15:35:18"
"112","2017-09-08","2","1218","0","","","2017-09-08 11:41:54","2017-09-08 11:41:54"
"113","2017-09-08","2","1216","0","","","2017-09-08 14:30:58","2017-09-08 14:30:58"
"114","2017-09-09","4","1219","0","","","2017-09-09 08:04:33","2017-09-09 08:04:33"
"115","2017-09-11","2","1216","0","","","2017-09-11 11:04:35","2017-09-11 11:04:35"
"116","2017-09-11","2","1154","0","","","2017-09-11 14:48:18","2017-09-11 14:48:18"
"117","2017-09-12","2","1154","0","","","2017-09-12 07:41:11","2017-09-12 07:41:11"
"118","2017-09-12","2","1218","0","","","2017-09-12 17:07:12","2017-09-12 17:07:12"
"119","2017-09-13","4","1219","0","","","2017-09-13 08:34:33","2017-09-13 08:34:33"
"120","2017-09-14","4","1219","0","","","2017-09-14 12:22:56","2017-09-14 12:22:56"
"121","2017-09-14","2","1193","0","","","2017-09-14 12:31:45","2017-09-14 12:31:45"
"122","2017-09-15","2","1193","0","","","2017-09-15 08:35:05","2017-09-15 08:35:05"
"123","2017-09-19","2","1107","0","","","2017-09-19 08:00:03","2017-09-19 08:00:03"
"124","2017-09-19","2","1194","0","","","2017-09-19 08:40:15","2017-09-19 08:40:15"
"125","2017-09-22","2","1129","0","","","2017-09-22 07:56:32","2017-09-22 07:56:32"
"126","2017-09-25","2","1193","0","","","2017-09-25 15:05:49","2017-09-25 15:05:49"
"127","2017-09-26","2","1215","0","","","2017-09-26 11:09:30","2017-09-26 11:09:30"
"128","2017-10-03","2","1129","0","","","2017-10-03 07:48:14","2017-10-03 07:48:14"
"129","2017-10-06","2","1217","0","","","2017-10-06 10:15:23","2017-10-06 10:15:23"
"130","2017-10-11","2","1239","0","","","2017-10-11 10:06:38","2017-10-11 10:06:38"
"131","2017-10-11","2","1226","0","","","2017-10-11 17:38:54","2017-10-11 17:38:54"
"132","2017-10-13","2","1240","0","","","2017-10-13 08:24:44","2017-10-13 08:24:44"
"133","2017-10-13","2","1242","0","","","2017-10-13 15:16:46","2017-10-13 15:16:46"
"134","2017-10-31","2","1256","0","","","2017-10-31 15:39:22","2017-10-31 15:39:22"
"135","2017-10-31","2","1250","0","","","2017-10-31 16:28:57","2017-10-31 16:28:57"
"136","2017-11-01","2","1129","0","","","2017-11-01 09:35:48","2017-11-01 09:35:48"
"137","2017-11-09","2","1129","0","","","2017-11-09 14:07:02","2017-11-09 14:07:02"
"138","2017-11-14","4","1246","0","","","2017-11-14 08:17:16","2017-11-14 08:17:16"
"139","2017-11-17","2","1273","0","","","2017-11-17 07:52:34","2017-11-17 07:52:34"
"140","2017-11-21","2","1275","0","","","2017-11-21 11:04:17","2017-11-21 11:04:17"
"141","2017-11-21","2","1250","0","","","2017-11-21 11:16:11","2017-11-21 11:16:11"
"142","2017-11-21","2","1276","0","","","2017-11-21 11:45:23","2017-11-21 11:45:23"
"143","2017-11-21","2","1277","0","","","2017-11-21 14:12:59","2017-11-21 14:12:59"
"144","2017-11-24","2","1281","0","","","2017-11-24 08:48:42","2017-11-24 08:48:42"
"145","2017-11-27","2","1285","0","","","2017-11-27 08:45:08","2017-11-27 08:45:08"
"146","2017-12-05","2","1252","0","","","2017-12-05 15:09:39","2017-12-05 15:09:39"
"147","2017-12-06","2","1281","0","","","2017-12-06 11:36:48","2017-12-06 11:36:48"
"148","2017-12-07","2","1281","0","","","2017-12-07 07:57:46","2017-12-07 07:57:46"
"149","2017-12-11","2","1285","0","","","2017-12-11 08:34:55","2017-12-11 08:34:55"
"150","2017-12-12","2","1291","0","","","2017-12-12 07:55:33","2017-12-12 07:55:33"
"151","2017-12-14","2","1252","0","","","2017-12-14 13:15:13","2017-12-14 13:15:13"
"152","2017-12-18","2","1281","0","","","2017-12-18 09:25:37","2017-12-18 09:25:37"
"153","2017-12-18","2","1292","0","","","2017-12-18 12:03:17","2017-12-18 12:03:17"
"154","2017-12-22","2","1273","0","","","2017-12-22 15:53:46","2017-12-22 15:53:46"
"155","2018-01-09","2","1251","0","","","2018-01-09 09:15:09","2018-01-09 09:15:09"
"156","2018-01-10","2","1316","0","","","2018-01-10 08:02:08","2018-01-10 08:02:08"
"157","2018-01-12","2","1319","0","","","2018-01-12 08:26:01","2018-01-12 08:26:01"
"158","2018-01-15","2","1327","0","","","2018-01-15 13:21:10","2018-01-15 13:21:10"
"159","2018-01-15","2","1325","0","","","2018-01-15 13:27:59","2018-01-15 13:27:59"
"160","2018-01-18","2","1325","0","","","2018-01-18 08:11:44","2018-01-18 08:11:44"
"161","2018-01-18","2","1338","0","","","2018-01-18 10:36:59","2018-01-18 10:36:59"
"162","2018-01-24","2","1319","0","","","2018-01-24 16:09:21","2018-01-24 16:09:21"
"163","2018-01-26","2","1343","0","","","2018-01-26 08:04:42","2018-01-26 08:04:42"
"164","2018-01-30","2","1344","0","","","2018-01-30 08:04:09","2018-01-30 08:04:09"
"165","2018-02-01","2","1340","0","","","2018-02-01 09:11:43","2018-02-01 09:11:43"
"166","2018-02-05","2","1340","0","","","2018-02-05 15:34:12","2018-02-05 15:34:12"
"167","2018-02-05","2","1345","0","","","2018-02-05 15:56:10","2018-02-05 15:56:10"
"168","2018-02-19","2","1326","0","","","2018-02-19 08:55:25","2018-02-19 08:55:25"
"169","2018-02-20","2","1340","0","","","2018-02-20 09:09:57","2018-02-20 09:09:57"
"170","2018-02-20","2","1353","0","","","2018-02-20 09:15:16","2018-02-20 09:15:16"
"171","2018-02-20","2","1354","0","","","2018-02-20 09:35:06","2018-02-20 09:35:06"
"172","2018-02-28","2","1343","0","","","2018-02-28 09:06:06","2018-02-28 09:06:06"
"173","2018-03-07","2","1359","0","","","2018-03-07 14:06:14","2018-03-07 14:06:14"
"174","2018-03-07","2","1370","0","","","2018-03-07 14:12:18","2018-03-07 14:12:18"
"175","2018-03-07","2","1371","0","","","2018-03-07 14:34:36","2018-03-07 14:34:36"
"176","2018-03-21","2","1375","0","","","2018-03-21 15:44:32","2018-03-21 15:44:32"
"177","2018-03-26","2","1383","0","","","2018-03-26 12:08:44","2018-03-26 12:08:44"
"178","2018-03-26","2","1382","0","","","2018-03-26 12:13:54","2018-03-26 12:13:54"
"179","2018-03-26","2","1368","0","","","2018-03-26 12:34:18","2018-03-26 12:34:18"
"180","2018-03-26","2","1385","0","","","2018-03-26 13:04:43","2018-03-26 13:04:43"
"181","2018-03-29","2","1375","0","","","2018-03-29 09:08:11","2018-03-29 09:08:11"
"182","2018-03-29","2","1368","0","","","2018-03-29 10:26:50","2018-03-29 10:26:50"
"183","2018-04-03","2","1381","0","","","2018-04-04 08:16:44","2018-04-04 08:16:44"
"184","2018-04-03","2","1373","0","","","2018-04-04 08:48:33","2018-04-04 08:48:33"
"185","2018-04-04","2","1381","0","","","2018-04-04 09:09:46","2018-04-04 09:09:46"
"186","2018-04-04","4","1392","0","","","2018-04-04 09:10:41","2018-04-04 09:10:41"
"187","2018-04-06","2","1373","0","","","2018-04-06 10:04:14","2018-04-06 10:04:14"
"188","2018-04-18","4","1414","0","","","2018-04-18 11:29:33","2018-04-18 11:29:33"
"189","2018-04-20","4","1410","0","","","2018-04-20 14:11:24","2018-04-20 14:11:24"
"190","2018-05-21","2","1415","0","","","2018-05-21 16:24:50","2018-05-21 16:24:50"
"191","2018-05-23","2","1415","0","","","2018-05-23 08:33:33","2018-05-23 08:33:33"
"192","2018-05-31","2","1413","0","","","2018-05-31 07:57:17","2018-05-31 07:57:17"
"193","2018-06-01","2","1413","0","","","2018-06-01 14:16:39","2018-06-01 14:16:39"
"194","2018-06-06","2","1413","0","","","2018-06-06 15:10:42","2018-06-06 15:10:42"
"195","2018-06-06","4","1434","0","","","2018-06-06 15:24:45","2018-06-06 15:24:45"
"196","2018-06-11","2","1411","0","","","2018-06-11 08:52:49","2018-06-11 08:52:49"
"197","2018-06-18","2","1453","0","","","2018-06-18 08:12:23","2018-06-18 08:12:23"
"198","2018-06-18","2","1411","0","","","2018-06-18 08:17:07","2018-06-18 08:17:07"
"199","2018-06-18","2","1454","0","","","2018-06-19 08:25:52","2018-06-19 08:25:52"
"200","2018-06-21","2","1433","0","","","2018-06-21 08:00:40","2018-06-21 08:00:40"
"201","2018-06-21","2","1449","0","","","2018-06-21 09:47:34","2018-06-21 09:47:34"
"202","2018-06-27","2","1447","0","","","2018-06-27 08:57:04","2018-06-27 08:57:04"
"203","2018-06-29","4","1459","0","","","2018-06-29 13:55:21","2018-06-29 13:55:21"
"204","2018-07-10","2","1483","0","","","2018-07-10 08:23:03","2018-07-10 08:23:03"
"205","2018-07-25","2","1487","0","","","2018-07-25 07:56:38","2018-07-25 07:56:38"
"206","2018-08-17","2","1454","0","","","2018-08-17 13:25:40","2018-08-17 13:25:40"
"207","2018-08-17","4","1520","0","","","2018-08-17 13:33:10","2018-08-17 13:33:10"
"208","2018-08-21","2","1454","0","","","2018-08-20 09:19:02","2018-08-21 09:40:30"
"209","2018-08-20","2","1523","0","","","2018-08-21 08:15:46","2018-08-21 08:15:46"
"210","2018-08-23","2","1528","0","","","2018-08-23 08:13:37","2018-08-23 08:13:37"
"211","2018-08-29","2","1524","0","","","2018-08-29 08:03:16","2018-08-29 08:03:16"
"212","2018-08-31","2","1531","0","","","2018-08-31 08:50:28","2018-08-31 08:50:28"
"213","2018-09-05","2","1537","0","","","2018-09-05 08:37:17","2018-09-05 08:37:17"
"214","2018-09-05","2","1524","0","","","2018-09-05 08:39:36","2018-09-05 08:39:36"
"215","2018-09-06","2","1524","0","","","2018-09-06 09:23:09","2018-09-06 09:23:09"
"216","2018-09-13","2","1544","0","","","2018-09-13 13:14:06","2018-09-13 13:14:06"
"217","2018-09-18","2","1543","0","","","2018-09-18 08:57:33","2018-09-18 08:57:33"
"218","2018-09-18","4","1536","0","","","2018-09-18 09:02:13","2018-09-18 09:02:13"
"219","2018-09-18","2","1545","0","","","2018-09-18 09:55:56","2018-09-18 09:55:56"
"220","2018-09-18","4","1546","0","","","2018-09-18 10:00:41","2018-09-18 10:00:41"
"221","2018-09-25","2","1564","0","","","2018-09-25 14:24:44","2018-09-25 14:24:44"
"222","2018-09-26","4","1536","0","","","2018-09-26 15:15:31","2018-09-26 15:15:31"
"223","2018-09-26","2","1535","0","","","2018-09-26 15:57:40","2018-10-02 14:14:34"
"224","2018-09-27","4","1536","0","","","2018-09-27 09:20:20","2018-09-27 09:20:20"
"225","2018-10-11","2","1535","0","","","2018-10-11 08:14:46","2018-10-11 08:14:46"
"226","2018-10-11","2","1582","0","","","2018-10-11 08:27:51","2018-10-11 08:27:51"
"227","2018-10-23","4","1596","0","","","2018-10-23 07:43:33","2018-10-23 07:43:33"
"228","2018-10-23","2","1595","0","","","2018-10-23 07:49:15","2018-10-23 07:49:15"
"229","2018-10-26","2","1535","0","","","2018-10-26 08:18:17","2018-10-26 08:18:17"
"230","2018-10-29","4","1602","0","","","2018-10-29 07:36:55","2018-10-29 07:36:55"
"231","2018-11-01","2","1597","0","","","2018-11-01 08:34:14","2018-11-01 08:34:14"
"232","2018-11-02","2","1578","0","","申し訳ありませんが本日中に納品お願いします。","2018-11-02 14:08:17","2018-11-02 14:08:17"
"233","2018-11-05","2","1585","0","","","2018-11-05 08:53:41","2018-11-05 08:53:41"
"234","2018-11-05","2","1597","0","","","2018-11-07 09:02:59","2018-11-07 09:02:59"
"235","2018-11-13","2","1578","0","","","2018-11-13 08:15:29","2018-11-13 08:15:29"
"236","2018-11-13","4","1614","0","","","2018-11-13 15:42:57","2018-11-13 15:42:57"
"237","2018-11-13","2","1617","0","","","2018-11-14 10:45:37","2018-11-14 10:45:37"
"238","2018-11-19","2","1578","0","","午前中に村山が引き取りに行くので、取り急ぎご用意お願いします。（先程のものと合わせて）","2018-11-19 08:18:32","2018-11-19 08:50:27"
"239","2018-11-26","4","1607","0","","","2018-11-26 13:18:27","2018-11-26 13:18:27"
"240","2018-12-01","4","1607","0","","","2018-12-01 08:40:21","2018-12-01 08:40:21"
"241","2018-12-03","2","1608","0","","","2018-12-03 08:29:12","2018-12-03 08:29:12"
"242","2018-12-05","2","1608","0","","","2018-12-05 10:14:38","2018-12-05 10:14:38"
"243","2018-12-06","2","1514","0","","","2018-12-06 07:54:06","2018-12-06 07:54:06"
"244","2018-12-06","4","1640","0","","電線管はメーカー不問、プルボックスは建設省仕様でドブ付けにてお願いします。","2018-12-06 14:34:15","2018-12-06 14:34:15"
"245","2018-12-10","4","1641","0","","","2018-12-10 13:07:24","2018-12-10 13:07:24"
"246","2018-12-10","4","1640","0","","","2018-12-10 15:02:03","2018-12-10 15:02:03"
"247","2018-12-12","4","1640","0","","","2018-12-12 09:38:29","2018-12-12 09:38:29"
"248","2018-12-12","2","1514","0","","","2018-12-12 10:04:56","2018-12-12 10:04:56"
"249","2018-12-12","2","1622","0","","","2018-12-13 09:59:49","2018-12-13 09:59:49"
"250","2018-12-13","4","1636","0","","","2018-12-13 20:56:24","2018-12-13 20:56:24"
"251","2018-12-14","2","1514","0","","","2018-12-14 08:05:28","2018-12-14 08:05:28"
"252","2018-12-18","2","1608","0","","","2018-12-18 08:48:11","2018-12-18 08:48:11"
"253","2018-12-18","4","1636","0","","","2018-12-18 19:44:32","2018-12-18 19:44:32"
"254","2018-12-20","4","1636","0","","","2018-12-20 17:02:10","2018-12-20 17:02:10"
"255","2018-12-20","4","1644","0","","","2018-12-20 17:08:49","2018-12-20 17:08:49"
"256","2018-12-21","2","1635","0","","できればこれからすぐに取りにうかがいたいので、用意できる時間を返信ください。adusu-takano@aroma.ocn.ne.jp 宛でお願いします。","2018-12-21 15:40:16","2018-12-21 15:40:16"
"257","2018-12-25","2","1647","0","","","2018-12-25 08:03:47","2018-12-25 08:03:47"
"258","2018-12-26","2","1645","0","","","2018-12-26 08:29:06","2018-12-26 08:29:06"
"259","2019-01-09","4","1640","0","","","2019-01-09 13:14:53","2019-01-09 13:14:53"
"260","2019-01-24","2","1673","0","","","2019-01-24 19:05:28","2019-01-24 19:05:28"
"261","2019-01-28","4","1676","0","","申し訳ありませんが本日中に納品お願いします。","2019-01-28 13:36:18","2019-01-28 13:36:18"
"262","2019-01-29","2","1675","0","","取り寄せの場合、長岡営業所に入れて下さい。","2019-01-29 12:02:05","2019-01-29 12:02:05"
"263","2019-01-30","2","1578","0","","","2019-01-30 08:10:49","2019-01-30 08:10:49"
"264","2019-02-01","4","1685","0","","","2019-02-01 08:15:18","2019-02-01 08:15:18"
"265","2019-02-05","2","1687","0","","","2019-02-05 09:17:21","2019-02-05 09:17:21"
"266","2019-02-12","2","1667","0","","","2019-02-12 10:32:47","2019-02-12 10:32:47"
"267","2019-02-13","4","1657","0","","","2019-02-13 08:36:31","2019-02-13 08:36:31"
"268","2019-02-13","2","1667","0","","","2019-02-13 09:09:40","2019-02-13 09:09:40"
"269","2019-02-14","2","1686","0","","","2019-02-14 10:49:33","2019-02-14 10:49:33"
"270","2019-02-14","2","1656","0","","","2019-02-14 10:54:17","2019-02-14 10:54:17"
"271","2019-02-19","4","1697","0","","","2019-02-20 11:19:59","2019-02-20 11:19:59"
"272","2019-02-20","4","1702","0","","","2019-02-20 11:33:04","2019-02-20 11:33:04"
"273","2019-02-20","2","1703","0","","申し訳ありませんが本日中に納品お願いします。","2019-02-20 11:57:10","2019-02-20 11:57:10"
"274","2019-02-20","4","1704","0","","","2019-02-20 12:07:39","2019-02-20 12:07:39"
"275","2019-02-25","2","1708","0","","在庫ある分は引き取りに伺いますので用意しておいてください。","2019-02-25 12:04:03","2019-02-25 12:04:03"
"276","2019-02-26","2","1656","0","","","2019-02-26 08:25:47","2019-02-26 08:25:47"
"277","2019-03-13","2","1696","0","","","2019-03-13 08:30:58","2019-03-13 08:30:58"
"278","2019-03-12","2","1696","0","","","2019-03-13 09:52:12","2019-03-13 09:52:12"
"279","2019-03-14","2","1656","0","","","2019-03-14 10:14:02","2019-03-14 10:14:02"
"280","2019-03-14","2","1696","0","","","2019-03-15 08:01:58","2019-03-15 08:01:58"
"281","2019-03-19","2","1656","0","","","2019-03-19 08:04:14","2019-03-19 08:04:14"
"282","2019-03-19","2","1696","0","","","2019-03-19 08:28:06","2019-03-19 08:28:06"
"283","2019-03-20","2","1713","0","","","2019-03-20 10:28:56","2019-03-20 10:28:56"
"284","2019-03-20","2","1656","0","","申し訳ありませんが本日中に納品お願いします。","2019-03-20 11:08:22","2019-03-20 11:08:22"
"285","2019-03-25","2","1713","0","","","2019-03-25 08:09:40","2019-03-25 08:09:40"
"286","2019-03-25","2","1733","0","","引き取りに伺いますので用意しておいて下さい。","2019-03-28 10:25:57","2019-03-28 10:25:57"
"287","2019-04-10","4","1748","0","","","2019-04-10 08:21:53","2019-04-10 08:21:53"
"288","2019-04-10","2","1747","0","","","2019-04-10 08:26:17","2019-04-10 08:26:17"
"289","2019-04-10","2","1749","0","","","2019-04-10 08:54:35","2019-04-10 08:54:35"
"290","2019-04-10","4","1750","0","","","2019-04-10 08:57:11","2019-04-10 08:57:11"
"291","2019-04-11","2","1736","0","","","2019-04-11 07:38:35","2019-04-11 07:38:35"
"292","2019-04-15","2","1751","0","","","2019-04-15 11:47:47","2019-04-15 11:47:47"
"293","2019-04-18","2","1760","0","","","2019-04-18 11:15:57","2019-04-18 11:15:57"
"294","2019-04-19","2","1761","0","","","2019-04-19 13:20:34","2019-04-19 13:20:34"
"295","2019-04-22","2","1713","0","","","2019-04-22 11:04:20","2019-04-22 11:04:20"
"296","2019-04-22","2","1762","0","","","2019-04-22 18:54:22","2019-04-22 18:54:22"
"297","2019-04-23","2","1763","0","","","2019-04-23 08:43:19","2019-04-23 08:43:19"
"298","2019-04-24","4","1759","0","","","2019-04-24 09:41:11","2019-04-24 09:41:11"
"299","2019-04-24","2","1760","0","","","2019-04-24 10:09:42","2019-04-24 10:09:42"
"300","2019-05-08","2","1773","0","","","2019-05-08 08:43:12","2019-05-08 08:43:12"
"301","2019-05-08","2","1775","0","","","2019-05-08 08:51:48","2019-05-08 08:51:48"
"302","2019-05-15","2","1784","0","","","2019-05-15 11:46:37","2019-05-15 11:46:37"
