"37","16","1","17","","電気設備工事","","","","","","","1","1.00","1.00","2","式","","508000","","375000","5.558","20.280","18","","0","","","","2017-01-18 11:24:25","2017-01-18 13:35:40"
"38","16","1","16","","諸経費","","","","","","","2","1.00","1.00","2","式","","62000","","45000","","","","","0","","","","2017-01-18 11:24:37","2017-01-18 13:36:24"
"39","17","1","1","","医院側テレビ付ドアホン取付","","","","","","WK-24B","1","1.00","1.00","12","組","40200","40200","29750","29750","0.350","0.350","","","0","","","","2017-01-19 08:08:08","2017-01-19 08:08:08"
"40","17","1","1","","医院側アンプ取付","","","","","","TA-102","2","1.00","1.00","11","台","25500","25500","18850","18850","0.250","0.250","","","0","","","","2017-01-19 08:09:43","2017-01-19 08:09:58"
"41","17","1","18","","消耗品雑材料","","","","","","","3","1.00","1.00","2","式","","1300","","400","","","","","0","","","","2017-01-19 08:10:32","2017-01-19 08:10:32"
"44","19","1","1","","富士型器具　ＦＨＦ３２Ｗ×２　定格出力型","","","","","","FSA42001FVPN9","1","2.00","2.00","11","台","9180","18360","5250","10500","","","","","0","","","","2017-01-19 09:20:52","2017-01-19 09:20:52"
"45","19","1","18","","消耗品雑材料","","","","","","","2","1.00","1.00","2","式","1040","1040","500","500","","","","","0","","","","2017-01-19 09:21:20","2017-01-19 09:21:20"
"46","19","1","1","","取替工賃","","","","","","","3","2.00","2.00","11","台","2000","4000","1500","3000","","","","","0","","","","2017-01-19 09:22:01","2017-01-19 09:22:43"
"47","19","1","16","","諸経費","","","","","","","4","1.00","1.00","2","式","","2400","","1000","","","","","0","","","","2017-01-19 09:22:26","2017-01-19 09:22:26"
"50","20","1","17","","電気設備工事","","","","","","","1","1.00","1.00","2","式","","408000","","301000","6.505","20.938","27","","0","","","","2017-01-30 15:31:39","2017-01-30 16:38:53"
"51","20","1","16","","諸経費","","","","","","","2","1.00","1.00","2","式","","62000","","45000","","","","","0","","","","2017-01-30 15:31:49","2017-01-30 16:39:51"
"52","21","1","1","","日立ルームエアコン　2.5kW","","","","","","XRASAJ25FW","1","1.00","1.00","11","台","55000","55000","48000","48000","","","","","0","","","","2017-02-02 08:16:39","2017-02-02 08:16:39"
"53","21","1","1","","屋根直角置用架台　ＺＡＭ鋼板製","","","","","","BYAZAM3","2","1.00","1.00","7","個","4140","4140","3600","3600","","","","","0","","","","2017-02-02 08:17:51","2017-02-02 08:17:51"
"54","21","1","18","","消耗品雑材料","","","","","","","3","1.00","1.00","2","式","","1860","","1400","","","","","0","","","","2017-02-02 08:18:40","2017-02-02 08:18:40"
"55","21","1","1","","エアコン取付費","","","","","","配管部材共","4","1.00","1.00","2","式","","20000","","15000","","","","","0","","","","2017-02-02 08:19:05","2017-02-02 08:20:38"
"56","21","1","16","","諸経費","","","","","","","5","1.00","1.00","2","式","","7000","","5000","","","","","0","","","","2017-02-02 08:21:19","2017-02-02 08:21:19"
"57","23","1","1","","ＬＥＤスポットライト　XS412 149","","","","","","CDM-T 35Wｸﾗｽ　46°拡散　4000K　ｵﾌﾎﾜｲﾄ","1","18.00","18.00","11","台","10200","183600","7980","143640","0.065","1.170","","","0","","","","2017-02-02 16:25:56","2017-02-02 16:25:56"
"58","23","1","1","","取替工賃","","","","","","","2","18.00","18.00","11","台","1000","18000","700","12600","","","","","0","","","","2017-02-02 16:26:39","2017-02-02 16:26:39"
"59","23","1","16","","諸経費","","","","","","","3","1.00","1.00","2","式","","20400","","15760","","","","","0","","","","2017-02-02 16:28:41","2017-02-02 16:28:41"
"60","24","1","1","","ＬＥＤスポットライト　XS411 149","","","","","","CDM-T 70Wｸﾗｽ　52°拡散　4000K　ｵﾌﾎﾜｲﾄ","1","18.00","18.00","11","台","15840","285120","11520","207360","0.065","1.170","","","0","","","","2017-02-02 16:44:54","2017-02-14 15:05:21"
"61","24","1","20","","取替工賃","","","","","","","2","18.00","18.00","11","台","1000","18000","700","12600","","","","","0","","","","2017-02-02 16:45:26","2017-02-02 16:45:26"
"62","24","1","16","","諸経費","","","","","","","3","1.00","1.00","2","式","","25880","","21040","","","","","0","","","","2017-02-02 16:46:26","2017-02-14 15:06:32"
"63","25","1","1","","ＦＨＦ１６Ｗ×１防湿・防雨富士型器具","","","","","","FSW21001APH9","2","8.00","8.00","11","台","12825","102600","9500","76000","0.170","1.360","","","0","","","","2017-02-03 09:13:20","2017-02-03 09:13:20"
"64","25","1","1","","※１階・２階共　既存同等器具","","","","","","","1","0.00","0.00","1","<手入力>","","","","","","","","","0","","","","2017-02-03 09:14:28","2017-02-03 09:17:13"
"65","25","1","1","","取替工賃","","","","","","","3","8.00","8.00","11","台","2600","20800","1900","15200","","","","","0","","","","2017-02-03 09:15:29","2017-02-03 09:15:29"
"66","25","1","18","","消耗品雑材料","","","","","","","4","1.00","1.00","2","式","","2600","","1800","","","","","0","","","","2017-02-03 09:16:11","2017-02-03 09:16:11"
"67","25","1","16","","諸経費","","","","","","","5","1.00","1.00","2","式","","19000","","14000","","","","","0","","","","2017-02-03 09:16:38","2017-02-03 09:16:38"
"68","26","1","1","","※１階のみ　既存同等器具","","","","","","","1","0.00","0.00","1","<手入力>","","","","","","","","","0","","","","2017-02-03 09:20:30","2017-02-03 09:20:30"
"69","26","1","1","","ＦＨＦ１６Ｗ×１防湿・防雨富士型器具","","","","","","FSW21001APH9","2","3.00","3.00","11","台","12825","38475","9500","28500","0.170","0.510","","","0","","","","2017-02-03 09:21:57","2017-02-03 09:21:57"
"70","26","1","20","","取替工賃","","","","","","","3","3.00","3.00","11","台","2600","7800","1900","5700","","","","","0","","","","2017-02-03 09:23:10","2017-02-03 09:23:10"
"71","26","1","18","","消耗品雑材料","","","","","","","4","1.00","1.00","2","式","","725","","800","","","","","0","","","","2017-02-03 09:24:25","2017-02-03 09:24:25"
"72","26","1","16","","諸経費","","","","","","","5","1.00","1.00","2","式","","7000","","5000","","","","","0","","","","2017-02-03 09:24:50","2017-02-03 09:24:50"
"73","27","1","1","","※２階のみ　既存同等器具","","","","","","","1","0.00","0.00","1","<手入力>","","","","","","","","","0","","","","2017-02-03 09:27:05","2017-02-03 09:27:05"
"74","27","1","1","","ＦＨＦ１６Ｗ×１防湿・防雨富士型器具","","","","","","FSW21001APH9","2","5.00","5.00","11","台","12825","64125","9500","47500","0.170","0.850","","","0","","","","2017-02-03 09:27:40","2017-02-03 09:27:40"
"75","27","1","20","","取替工賃","","","","","","","3","5.00","5.00","11","台","2600","13000","1800","9000","","","","","0","","","","2017-02-03 09:28:07","2017-02-03 09:28:07"
"76","27","1","18","","消耗品雑材料","","","","","","","4","1.00","1.00","2","式","","1875","","900","","","","","0","","","","2017-02-03 09:29:06","2017-02-03 09:29:06"
"77","27","1","16","","諸経費","","","","","","","5","1.00","1.00","2","式","","12000","","8600","","","","","0","","","","2017-02-03 09:29:32","2017-02-03 09:29:32"
"78","28","1","1","","※１階・２階共　ＬＥＤベースライト","","","","","","","1","0.00","0.00","1","<手入力>","","","","","","","","","0","","","","2017-02-03 09:33:59","2017-02-03 09:33:59"
"79","28","1","1","","ＬＥＤ一体型防湿・防雨ベースライト　２０型","","","","","","直付XLW212AENC","2","8.00","8.00","11","台","13980","111840","10800","86400","0.170","1.360","","","0","0","0","0","2017-02-03 09:35:34","2017-03-08 13:34:10"
"80","28","1","20","","取替工賃","","","","","","","3","8.00","8.00","11","台","2600","20800","1900","15200","","","","","0","","","","2017-02-03 09:36:14","2017-02-03 09:36:14"
"81","28","1","18","","消耗品雑材料","","","","","","","4","1.00","1.00","2","式","","2560","","1400","","","","","0","","","","2017-02-03 09:36:59","2017-02-03 09:36:59"
"82","28","1","16","","諸経費","","","","","","","5","1.00","1.00","2","式","","20800","","15000","","","","","0","0","0","0","2017-02-03 09:37:23","2017-03-08 13:44:05"
"83","29","1","1","","※１階のみ　ＬＥＤベースライト","","","","","","","1","0.00","0.00","1","<手入力>","","","","","","","","","0","","","","2017-02-03 09:40:03","2017-02-03 09:40:03"
"84","29","1","21","","ＬＥＤ一体型防湿・防雨ベースライト　２０型","","","","","","直付XLW212AENC","2","3.00","3.00","11","台","14580","43740","10800","32400","0.170","0.510","","","0","","","","2017-02-03 09:40:22","2017-02-03 09:40:22"
"85","29","1","20","","取替工賃","","","","","","","3","3.00","3.00","11","台","2600","7800","1900","5700","","","","","0","","","","2017-02-03 09:40:49","2017-02-03 09:40:49"
"86","29","1","18","","消耗品雑材料","","","","","","","4","1.00","1.00","2","式","","1460","","600","","","","","0","","","","2017-02-03 09:41:32","2017-02-03 09:41:32"
"87","29","1","16","","諸経費","","","","","","","5","1.00","1.00","2","式","","8000","","5300","","","","","0","","","","2017-02-03 09:42:01","2017-02-03 09:42:01"
"88","30","1","1","","※２階のみ　ＬＥＤベースライト","","","","","","","1","0.00","0.00","1","<手入力>","","","","","","","","","0","","","","2017-02-03 09:44:24","2017-02-03 09:44:24"
"89","30","1","21","","ＬＥＤ一体型防湿・防雨ベースライト　２０型","","","","","","直付XLW212AENC","2","5.00","5.00","11","台","14580","72900","10800","54000","0.170","0.850","","","0","","","","2017-02-03 09:44:41","2017-02-03 09:44:41"
"90","30","1","20","","取替工賃","","","","","","","3","5.00","5.00","11","台","2600","13000","1900","9500","","","","","0","","","","2017-02-03 09:44:58","2017-02-03 09:44:58"
"91","30","1","18","","消耗品雑材料","","","","","","","4","1.00","1.00","2","式","","1100","","1000","","","","","0","","","","2017-02-03 09:45:37","2017-02-03 09:45:37"
"92","30","1","16","","諸経費","","","","","","","5","1.00","1.00","2","式","","13000","","9500","","","","","0","","","","2017-02-03 09:46:00","2017-02-03 09:46:00"
"93","31","1","1","","※１階・２階共　ＬＥＤシーリングライト","","","","","","","1","0.00","0.00","1","<手入力>","","","","","","","","","0","","","","2017-02-03 09:49:19","2017-02-03 09:49:19"
"94","31","1","1","","ＬＥＤ防湿・防雨シーリングライト","","","","","","OW269013ND","2","8.00","8.00","11","台","9531","76248","7060","56480","0.170","1.360","","","0","","","","2017-02-03 09:50:45","2017-02-03 09:50:45"
"95","31","1","20","","取替工賃","","","","","","","3","8.00","8.00","11","台","2600","20800","1900","15200","","","","","0","","","","2017-02-03 09:51:09","2017-02-03 09:51:09"
"96","31","1","18","","消耗品雑材料","","","","","","","4","1.00","1.00","2","式","","1952","","1120","","","","","0","","","","2017-02-03 09:51:49","2017-02-03 09:51:49"
"97","31","1","16","","諸経費","","","","","","","5","1.00","1.00","2","式","","15000","","10200","","","","","0","","","","2017-02-03 09:52:18","2017-02-03 09:52:18"
"98","32","1","1","","※１階のみ　ＬＥＤシーリングライト","","","","","","","1","0.00","0.00","1","<手入力>","","","","","","","","","0","","","","2017-02-03 09:55:50","2017-02-03 09:55:50"
"99","32","1","1","","ＬＥＤ防湿・防雨シーリングライト","","","","","","","2","3.00","3.00","11","台","9531","28593","7060","21180","0.170","0.510","","","0","","","","2017-02-03 09:56:17","2017-02-03 09:58:04"
"100","32","1","20","","取替工賃","","","","","","","3","3.00","3.00","11","台","2600","7800","1900","5700","","","","","0","","","","2017-02-03 09:56:34","2017-02-03 09:56:34"
"101","32","1","18","","消耗品雑材料","","","","","","","4","1.00","1.00","2","式","","607","","420","","","","","0","","","","2017-02-03 09:57:13","2017-02-03 09:57:13"
"102","32","1","16","","諸経費","","","","","","","5","1.00","1.00","2","式","","6000","","3700","","","","","0","","","","2017-02-03 09:57:41","2017-02-03 09:57:41"
"103","33","1","22","","ＬＥＤ防湿・防雨シーリングライト","","","","","","","2","5.00","5.00","11","台","9531","47655","7060","35300","0.170","0.850","","","0","","","","2017-02-03 10:00:21","2017-02-03 10:00:21"
"104","33","1","20","","取替工賃","","","","","","","3","5.00","5.00","11","台","2600","13000","1900","9500","","","","","0","","","","2017-02-03 10:00:37","2017-02-03 10:00:37"
"105","33","1","1","","※２階のみ　ＬＥＤベースライト","","","","","","","1","0.00","0.00","1","<手入力>","","","","","","","","","0","","","","2017-02-03 10:01:06","2017-02-03 10:01:06"
"106","33","1","18","","消耗品雑材料","","","","","","","4","1.00","1.00","2","式","","1345","","700","","","","","0","","","","2017-02-03 10:01:57","2017-02-03 10:01:57"
"107","33","1","16","","諸経費","","","","","","","5","1.00","1.00","2","式","","9000","","6500","","","","","0","","","","2017-02-03 10:02:21","2017-02-03 10:02:21"
"108","34","1","1","","１０Ｗ×２ＬＥＤセンサーライト","","","","","","屋外用　電源コード付き","1","2.00","2.00","11","台","7830","15660","5800","11600","0.170","0.340","","","0","","","","2017-02-03 10:19:53","2017-02-03 10:19:53"
"109","33","1","20","","取替工賃","","","","","","","6","2.00","2.00","11","台","2600","5200","1900","3800","","","","","0","","","","2017-02-03 10:20:10","2017-02-03 10:20:10"
"110","34","1","20","","取替工賃","","","","","","","2","2.00","2.00","11","台","2600","5200","1900","3800","","","","","0","","","","2017-02-03 10:20:41","2017-02-03 10:20:41"
"111","34","1","18","","消耗品雑材料","","","","","","","3","1.00","1.00","2","式","","1140","","600","","","","","0","","","","2017-02-03 10:21:25","2017-02-03 10:21:25"
"112","34","1","16","","諸経費","","","","","","","4","1.00","1.00","2","式","","4000","","3000","","","","","0","","","","2017-02-03 10:21:49","2017-02-03 10:21:49"
"113","35","1","1","","レディオックＬＥＤアイランプ３３Ｗ　昼白色","","","","","","LDR33N-H/E39W750","1","2.00","2.00","7","個","20655","41310","15300","30600","","","","","0","","","","2017-02-03 10:25:39","2017-02-03 10:25:39"
"114","35","1","1","","ランプホルダ　白色","","","","","","S0/W-L14","2","2.00","2.00","7","個","3213","6426","2380","4760","0.350","0.700","","","0","","","","2017-02-03 10:27:00","2017-02-03 10:27:00"
"115","35","1","20","","取替工賃","","","","","","","3","2.00","2.00","11","台","5500","11000","4000","8000","","","","","0","","","","2017-02-03 10:27:31","2017-02-03 10:27:31"
"116","35","1","18","","消耗品雑材料","","","","","","","4","1.00","1.00","2","式","","1264","","640","","","","","0","","","","2017-02-03 10:28:15","2017-02-03 10:28:15"
"117","35","1","16","","諸経費","","","","","","","5","1.00","1.00","2","式","","9000","","7000","","","","","0","","","","2017-02-03 10:28:49","2017-02-03 10:28:49"
"118","36","1","1","","２４時間式電子式タイムスイッチ","","","","","","TB5001","1","1.00","1.00","7","個","6200","6200","4570","4570","0.210","0.210","","","0","","","","2017-02-03 10:34:13","2017-02-03 10:34:13"
"119","36","1","20","","取替工賃","","","","","","","2","1.00","1.00","11","台","3500","3500","2500","2500","","","","","0","","","","2017-02-03 10:34:46","2017-02-03 10:34:46"
"120","36","1","18","","消耗品雑材料","","","","","","","3","1.00","1.00","2","式","","300","","230","","","","","0","","","","2017-02-03 10:35:17","2017-02-03 10:35:17"
"121","36","1","16","","諸経費","","","","","","","4","1.00","1.00","2","式","","2000","","700","","","","","0","","","","2017-02-03 10:35:34","2017-02-03 10:35:34"
"122","37","1","1","","日立ルームエアコン　2.5kW　８帖用","","","","","","XRASAJ25FW","1","1.00","1.00","11","台","60000","60000","48000","48000","","","","","0","","","","2017-02-03 10:50:22","2017-02-03 10:51:02"
"123","37","1","1","","エアコン取替工事費","","","","","","配管配線材料共　撤去処分共","2","1.00","1.00","2","式","18000","18000","14000","14000","","","","","0","","","","2017-02-03 10:52:00","2017-02-03 10:52:00"
"124","37","1","18","","消耗品雑材料","","","","","","","3","1.00","1.00","2","式","","2000","","1500","","","","","0","","","","2017-02-03 10:52:48","2017-02-03 10:54:06"
"126","37","1","16","","諸経費","","","","","","","4","1.00","1.00","2","式","","6000","","4500","","","","","0","","","","2017-02-03 10:53:49","2017-02-03 10:53:49"
"127","38","1","1","","蛍光灯撤去","","","","","","","1","17.00","17.00","11","台","800","13600","600","10200","0.052","0.884","","","0","","","","2017-02-06 16:16:19","2017-02-06 16:16:43"
"128","38","1","1","","壁付換気扇撤去","","","","","","","2","3.00","3.00","11","台","900","2700","700","2100","0.060","0.180","","","0","","","","2017-02-06 16:18:44","2017-02-06 16:25:11"
"129","38","1","1","","蛍光灯取付","","","","","","※器具支給品","3","15.00","15.00","11","台","2000","30000","1500","22500","0.130","1.950","","","0","","","","2017-02-06 16:20:36","2017-02-06 16:20:36"
"130","38","1","1","","壁付換気扇取付","","","","","","※器具支給品","4","2.00","2.00","11","台","2300","4600","1700","3400","0.150","0.300","","","0","","","","2017-02-06 16:24:30","2017-02-06 16:24:30"
"131","38","1","1","","天井埋込換気扇取付","","","","","","配管・配線共　※器具支給品","5","1.00","1.00","11","台","7000","7000","5000","5000","0.450","0.450","","","0","","","","2017-02-06 16:28:20","2017-02-06 16:28:20"
"132","38","1","18","","消耗品雑材料","","","","","","","6","1.00","1.00","2","式","","1100","","800","","","","","0","","","","2017-02-06 16:29:04","2017-02-06 16:29:04"
"133","38","1","16","","諸経費","","","","","","","7","1.00","1.00","2","式","","6000","","4000","","","","","0","","","","2017-02-06 16:29:34","2017-02-18 17:36:30"
"134","39","1","1","","ＴＯＡ　マイクミキサー","","","","","","MX-113","1","1.00","1.00","11","台","34000","34000","25200","25200","","","","","0","","","","2017-02-09 17:52:31","2017-02-09 17:52:31"
"135","40","1","1","","ＥＤＩＤエミュータ","","","","","","DDC01-A","1","1.00","1.00","2","式","25000","25000","","","","","","","0","","","","2017-02-18 13:10:31","2017-02-18 13:10:31"
"136","40","1","1","","機器取付調整費","","","","","","","2","1.00","1.00","2","式","","15000","","","","","","","0","","","","2017-02-18 13:11:02","2017-02-18 13:11:02"
"137","40","1","1","","仮設調査費","","","","","","","3","1.00","1.00","2","式","","20000","","","","","","","0","","","","2017-02-18 13:11:21","2017-02-18 13:11:21"
"138","40","1","1","","諸経費","","","","","","","4","1.00","1.00","2","式","","6000","","","","","","","0","","","","2017-02-18 13:11:41","2017-02-18 13:11:41"
"139","41","1","1","","電気設備工事","","","","","","","1","","","1","<手入力>","","","","","","","","","0","0","0","0","2017-03-04 11:12:51","2017-03-04 14:27:00"
"140","41","1","1","","受変電設備工事","","","","","","","2","1.00","1.00","2","式","","4338000.0","","3345000.0","27.847","36.936","42","","0","0","0","0","2017-03-04 11:13:13","2017-03-04 13:33:06"
"141","41","1","1","","幹線動力設備工事","","","","","","","3","1.00","1.00","2","式","","2631000.0","","2059000.0","32.158","87.396","32","","0","0","0","0","2017-03-04 11:13:34","2017-03-04 14:18:03"
"142","41","1","1","","電灯コンセント設備工事　イ）","","","","","","屋外灯配線設備","4","1.00","1.00","2","式","","152000.0","","115000.0","0.390","12.560","19","","0","0","0","0","2017-03-04 11:13:55","2017-03-04 14:57:42"
"143","41","1","1","","照明器具設備工事","","","","","","","9","1.00","1.00","2","式","","667000.0","","488000.0","12.180","86.880","41","","0","0","0","0","2017-03-04 11:14:20","2017-03-04 19:38:25"
"144","41","1","1","","電話配管設備工事","","","","","","","10","1.00","1.00","2","式","","137000.0","","102000.0","2.641","12.647","11","","0","0","0","0","2017-03-04 11:14:37","2017-03-04 19:49:42"
"145","41","1","1","","弱電設備工事　イ）","","","","","","有線工事","11","1.00","1.00","2","式","","49000.0","","37000.0","0.187","2.230","7","","0","0","0","0","2017-03-04 11:14:55","2017-03-06 09:43:24"
"146","41","1","1","","非常警報設備工事","","","","","","","16","1.00","1.00","2","式","","87000.0","","64000.0","1.264","1.628","5","","0","0","0","0","2017-03-04 11:15:13","2017-03-04 20:36:40"
"147","41","1","1","","消火器設備工事","","","","","","","17","1.00","1.00","2","式","","45000.0","","32000.0","0.000","0.000","4","","0","0","0","0","2017-03-04 11:15:32","2017-03-04 20:40:42"
"151","41","1","1","","電灯コンセント設備工事　ロ）","","","","","","電灯配線工事","5","1.00","1.00","2","式","","401000.0","","304000.0","2.432","35.952","13","","0","0","0","0","2017-03-04 14:58:33","2017-03-04 15:15:26"
"152","41","1","1","","電灯コンセント設備工事　ハ）","","","","","","コンセント配線工事","6","1.00","1.00","2","式","","432000.0","","329000.0","1.740","37.422","17","","0","0","0","0","2017-03-04 14:59:07","2017-03-04 15:35:05"
"153","41","1","1","","弱電設備工事　ロ）","","","","","","放送工事","12","1.00","1.00","2","式","","377000.0","","279000.0","4.170","12.378","12","","0","0","0","0","2017-03-04 19:51:26","2017-03-04 20:14:23"
"154","41","1","1","","弱電設備工事　ハ）","","","","","","防犯工事","13","1.00","1.00","2","式","","39000.0","","29000.0","0.826","1.108","4","","0","0","0","0","2017-03-04 19:52:41","2017-03-04 20:18:38"
"155","41","1","1","","弱電設備工事　ニ）","","","","","","チャイム工事","14","1.00","1.00","2","式","","8000.0","","6000.0","0.390","0.592","5","","0","0","0","0","2017-03-04 19:53:22","2017-03-04 20:22:45"
"156","41","1","1","","弱電設備工事　ホ）","","","","","","警備用配管工事","15","1.00","1.00","2","式","","26000.0","","19000.0","0.882","2.850","6","","0","0","0","0","2017-03-04 19:54:12","2017-03-04 20:27:05"
"157","41","1","1","","諸経費","","","","","","","19","1.00","1.00","2","式","","1121000","","862000","","","","","0","0","0","0","2017-03-04 20:43:06","2017-03-04 20:43:33"
"158","43","1","1","","基本電気設備工事","","","","","","仮設、各配線工事、分電盤、配線器具、ＴＶ・ＢＳアンテナ","1","1.00","1.00","2","式","","700000","","520000","","","","","0","0","0","0","2017-03-08 08:59:12","2017-03-08 08:59:12"
"160","44","1","1","","住宅用火災警報器（１）","","","","","","連動型　AC100V式","1","1.00","1.00","2","式","","46300.0","","35520.0","0.900","1.320","8","","0","0","0","0","2017-03-08 09:12:38","2017-03-08 10:59:58"
"161","44","1","1","","住宅用火災警報器（２）","","","","","","連動型　電池式","2","1.00","1.00","2","式","","45000.0","","36000.0","0.200","0.250","6","","0","0","0","0","2017-03-08 09:14:26","2017-03-08 11:01:20"
"163","44","1","1","","住宅用火災警報器（３）","","","","","","単独型　電池式","4","1.00","1.00","2","式","","16500.0","","13000.0","0.200","0.250","5","","0","0","0","0","2017-03-08 09:15:49","2017-03-08 11:02:35"
"165","45","1","1","","テレビドアホン（２）","","","","","","VL-SWD501KS","3","1.00","1.00","2","式","","67000.0","","55600.0","0.000","0.000","4","","0","0","0","0","2017-03-08 10:12:21","2017-03-08 11:08:12"
"167","45","1","1","","テレビドアホン（１）","","","","","","VL-SWD701KS","1","1.00","1.00","2","式","","80000.0","","66300.0","0.000","0.000","2","","0","0","0","0","2017-03-08 10:30:31","2017-03-08 11:06:56"
"168","45","1","1","","テレビドアホン（３）","","","","","","VL-SWD303KL","4","1.00","1.00","2","式","","39000.0","","32000.0","0.000","0.000","2","","0","0","0","0","2017-03-08 10:31:29","2017-03-08 11:08:37"
"169","46","1","1","","１階ＬＤＫ　日立壁掛　ＶＬシリーズ　７.１ｋＷ","","","","","","XRASVL71F2W","1","1.00","1.00","11","台","172000","172000","143000","143000","","","","","0","0","0","0","2017-03-08 10:36:37","2017-03-08 14:01:14"
"170","46","1","1","","室外機用架台","","","","","","B-HM3","2","1.00","1.00","7","個","4500","4500","3500","3500","","","","","0","0","0","0","2017-03-08 10:41:26","2017-03-08 10:44:52"
"171","46","1","1","","取付工事費（１階）","","","","","","配管化粧カバー共","3","1.00","1.00","2","式","18000","18000","14000","14000","","","","","0","0","0","0","2017-03-08 10:42:24","2017-03-08 10:42:24"
"172","46","1","1","","１階和室　日立壁掛　ＡＪシリーズ　２.２ｋＷ","","","","","","XRASAJ22GW","4","1.00","1.00","11","台","48000","48000","40000","40000","","","","","0","0","0","0","2017-03-08 10:43:59","2017-03-08 10:43:59"
"173","46","1","1","","室外機用架台","","","","","","B-HM3","5","1.00","1.00","7","個","4500","4500","3500","3500","","","","","0","0","0","0","2017-03-08 10:44:36","2017-03-08 10:44:36"
"174","46","1","1","","取付工事費（１階）","","","","","","配管化粧カバー共","6","1.00","1.00","2","式","18000","18000","14000","14000","","","","","0","0","0","0","2017-03-08 10:45:30","2017-03-08 10:45:30"
"175","46","1","1","","２階寝室　日立壁掛　ＡＪシリーズ　２.８ｋＷ","","","","","","XRASAJ28FW","7","1.00","1.00","11","台","66000","66000","55000","55000","","","","","0","0","0","0","2017-03-08 10:46:46","2017-03-08 10:46:46"
"176","46","1","1","","室外機用架台","","","","","","B-HM3","8","1.00","1.00","7","個","4500","4500","3500","3500","","","","","0","0","0","0","2017-03-08 10:47:12","2017-03-08 10:47:12"
"177","46","1","1","","取付工事費（２階）","","","","","","配管化粧カバー共","9","1.00","1.00","2","式","20000","20000","15000","15000","","","","","0","0","0","0","2017-03-08 10:48:04","2017-03-08 10:48:04"
