"524","17","2479","WCS3013W","埋込ホーム用高シールドテレビターミナル","2","パナソニック","2","3","1150","685","685","","1370","1370","","0","1","0","1","0","0","0","1","0","12","2018-05-11 14:30:42","2018-05-11 14:30:42"
"539","18","2105","PN32A","プチスリムサーキットブレーカ　2P2E30A","4","日東工業","2","3","1850","1000","888","","2000","1776","","0","1","0","1","1","0","0","1","0","1","2018-06-05 07:47:06","2018-06-05 07:47:06"
"540","18","2507","HCB3E7-244","HCB形ホーム分電盤　24+4　75A","4","日東工業","1","15","55500","28200","24975","","28200","24975","","0","1","0","1","1","0","0","1","0","2","2018-06-05 07:47:06","2018-06-05 07:47:06"
"546","19","2624","XL251　147S","LEDベースライト　FL40W×2灯用相当","26","オーデリック","1","2","26500","8980","8980","","8980","8980","","1","0","0","1","1","0","1","0","0","1","2018-08-23 14:39:33","2018-08-23 14:39:33"
"601","20","2644","LZA-92823W/N/A","LEDユニット","10","DAIKO","1","2","21000","10500","9800","","10500","9800","","0","1","0","1","1","0","0","1","0","1","2018-09-25 17:28:53","2018-09-25 17:28:53"
"602","20","2645","LZB-92586XW","LEDベースライト","10","DAIKO","1","2","3000","1500","1400","","1500","1400","","0","1","0","1","1","0","0","1","0","2","2018-09-25 17:28:53","2018-09-25 17:28:53"
"603","20","2646","DCL-40508","LEDシーリングライト","10","DAIKO","1","2","22800","9576","9120","","9576","9120","","0","1","0","1","1","0","0","1","0","3","2018-09-25 17:28:53","2018-09-25 17:28:53"
"610","21","2647","JD110V250W/P/M","アイハロゲンランプ　250W","27","岩崎電気","1","4","2500","1125","1030","","1125","1030","","0","1","0","1","1","0","0","1","0","1","2018-09-26 08:55:48","2018-09-26 08:55:48"
"611","21","2648","HF200X","水銀ランプ　蛍光形　200W","27","岩崎電気","1","4","5050","1770","2090","","1770","2090","","1","0","0","1","1","0","1","0","0","2","2018-09-26 08:55:48","2018-09-26 08:55:48"
"612","21","2657","LDR16L-W/D/W","ハイビーム100形LED電球","10","DAIKO","2","4","0","7560","4250","","15120","8500","","0","1","0","1","1","0","0","1","0","3","2018-09-26 08:55:48","2018-09-26 08:55:48"
"646","22","55","CM-1830","天井埋込型スピーカー　３Ｗ","14","TOA","6","2","4400","2816","3080","","16896","18480","","1","0","0","1","1","0","1","0","0","1","2018-10-02 14:24:25","2018-10-02 14:24:25"
"647","22","60","CP-183A","天井埋込型スピーカー用パネル　丸型","14","TOA","6","3","2200","1408","1540","","8448","9240","","1","0","0","1","1","0","1","0","0","2","2018-10-02 14:24:25","2018-10-02 14:24:25"
"648","22","2441","BG-M130","BGMアンプ","14","TOA","1","2","29800","19072","20860","","19072","20860","","1","0","0","1","1","0","1","0","0","3","2018-10-02 14:24:25","2018-10-02 14:24:25"
"662","24","484","WK1212","露出ダブルコンセント(仮設用)","2","パナソニック","30","3","420","260","246","","7800","7380","","0","1","0","1","1","0","0","1","0","1","2018-11-26 14:59:16","2018-11-26 14:59:16"
"666","23","2494","FSA41030UVPN9","蛍光灯 ベースライト 1灯用 笠なし器具(トラフ)","2","パナソニック","32","2","9800","2940","2850","","94080","91200","","0","1","0","1","1","0","1","1","0","1","2018-11-26 15:29:08","2018-11-26 15:29:08"
"682","25","1794","WAS-1A-T","ハンズフリードアホンセット（ＡＣ直結式）","16","アイホン","1","13","14800","","","","","","","0","0","0","1","1","0","0","0","0","1","2018-12-13 11:53:09","2018-12-13 11:53:09"
"683","25","2798","DS16SE","BGM用壁面スピーカー","9","BOSE","2","2","26000","21320","","","42640","","","1","0","0","1","1","0","1","0","0","2","2018-12-13 11:53:09","2018-12-13 11:53:09"
"684","25","2799","DS16FB","BGM用天井埋込スピーカー","9","BOSE","2","2","16000","","","","","","","0","0","0","1","1","0","0","0","0","3","2018-12-13 11:53:09","2018-12-13 11:53:09"
"708","27","2129","RW-226PD","床置型 冷水専用(ウォータークーラー)","6","日立製作所","1","2","176000","","","","","","","0","0","0","1","1","0","0","0","0","1","2019-02-07 16:56:40","2019-02-07 16:56:40"
"730","28","1698","NE63C3P60A","サーキットブレーカ　3P60A　協約形","4","日東工業","1","3","5100","2600","2900","","2600","2900","","1","0","0","1","1","0","1","0","0","1","2019-02-19 11:45:13","2019-02-19 11:45:13"
"731","28","2212","HCB3E6-244","HCB形ホーム分電盤　60A　24+4","4","日東工業","1","3","49400","23800","27000","","23800","27000","","1","0","0","1","1","0","1","0","0","2","2019-02-19 11:45:13","2019-02-19 11:45:13"
"732","28","238","OMS-22B","引込計器盤キャビネット","4","日東工業","1","3","72000","45000","42600","","45000","42600","","0","1","0","1","1","0","0","1","0","3","2019-02-19 11:45:13","2019-02-19 11:45:13"
"735","29","1","","参考メーター　3φ3W60A　50Hz","1","-","1","2","","","","","","","","0","0","0","1","0","0","0","0","0","1","2019-02-19 11:48:45","2019-02-19 11:48:45"
"736","29","1","","参考メーター　1Φ3W60A　50Hz","1","-","1","2","","","","","","","","0","0","0","1","0","0","0","0","0","2","2019-02-19 11:48:45","2019-02-19 11:48:45"
"740","30","1880","WX-4100B","ワイヤレスマイクロホン","2","パナソニック","2","4","43000","","","","","","","0","0","0","1","1","0","0","0","0","1","2019-03-07 09:47:42","2019-03-07 09:47:42"
"745","32","2992","FLR40SNMX36R","蛍光管　昼白色","2","パナソニック","32","4","770","459","398","","14688","12736","","0","1","0","1","0","0","0","1","0","1","2019-03-26 08:02:16","2019-03-26 08:02:16"
"771","26","2948","DWP-40128Y","シーリングライト","10","DAIKO","2","2","17800","7500","6940","","15000","13880","","0","1","0","1","1","0","0","1","0","1","2019-04-18 11:13:24","2019-04-18 11:13:24"
"772","26","2949","DCL-40507","シーリングライト","10","DAIKO","1","2","19300","8100","7530","","8100","7530","","0","1","0","1","1","0","0","1","0","2","2019-04-18 11:13:24","2019-04-18 11:13:24"
"773","26","2177","DDL-5104YW","ダウンライト","10","DAIKO","3","2","5500","2310","2150","","6930","6450","","0","1","0","1","1","0","0","1","0","3","2019-04-18 11:13:24","2019-04-18 11:13:24"
"774","26","2950","LZA-92824W/N/A","同上ユニット","10","DAIKO","6","2","25000","12500","11500","","75000","69000","","0","1","0","1","1","0","0","1","0","4","2019-04-18 11:13:24","2019-04-18 11:13:24"
"775","26","2951","LZB-92590XW","LED埋込ベースライト","10","DAIKO","6","2","8800","4400","4050","","26400","24300","","0","1","0","1","1","0","0","1","0","5","2019-04-18 11:13:24","2019-04-18 11:13:24"
"780","33","396","FSA42001FVPN9","FHF32W×2　富士型器具","2","パナソニック","1","2","12540","","","","","","","0","0","0","1","0","0","0","0","0","1","2019-04-22 16:13:52","2019-04-22 16:13:52"
"784","34","2993","LZA-90682","ＬＥＤ５０φ　ダイクロハロゲン","10","DAIKO","3","3","7000","3500","","","10500","","","1","0","0","1","0","0","1","0","0","1","2019-10-16 07:32:49","2019-10-16 07:32:49"
"791","35","3152","XYD2370A","QQポール　Φ89.1　3.5m　コーヒーブラウン","2","パナソニック","1","4","138","","","","","","","0","0","0","1","1","0","0","0","0","1","2019-11-19 17:38:35","2019-11-19 17:38:35"
"792","35","3153","NNY22680LE9","LEDモールライト","2","パナソニック","1","2","122","","","","","","","0","0","0","1","1","0","0","0","0","2","2019-11-19 17:38:35","2019-11-19 17:38:35"
"807","37","3170","XA453022S","投光器用フランジ　ブラック","26","オーデリック","2","3","13000","5850","5850","","11700","11700","","1","0","0","1","0","0","1","0","0","1","2019-12-03 07:48:53","2019-12-03 07:48:53"
"808","37","3171","XG454041S","屋外用LED投光器　水銀灯100W相当　昼白色　本体：ブラック","26","オーデリック","2","2","55800","25100","25100","","50200","50200","","1","0","0","1","0","0","1","0","0","2","2019-12-03 07:48:53","2019-12-03 07:48:53"
"811","36","3168","No.230H","LED電球　ビーム球形　150Wクラス　2700K","26","オーデリック","9","3","8000","4800","4600","","43200","41400","","0","1","0","1","1","0","0","1","0","1","2019-12-11 18:10:12","2019-12-11 18:10:12"
"812","36","3169","OG044175","屋外用アームスポット　ブラック","26","オーデリック","7","2","13000","5460","5070","","38220","35490","","0","1","0","1","1","0","0","1","0","2","2019-12-11 18:10:12","2019-12-11 18:10:12"
"841","38","2619","JEC-BN-55SB","NKシリーズ　埋込ダブルコンセント　黒","34","神保電器","4","3","345","215","207","","860","828","","0","1","0","1","1","0","0","1","0","1","2019-12-19 11:32:46","2019-12-19 11:32:46"
"842","38","2620","NKP-3UFSB","NKシリーズ　1連用プレート　黒","34","神保電器","4","5","580","365","348","","1460","1392","","0","1","0","1","1","0","0","1","0","2","2019-12-19 11:32:46","2019-12-19 11:32:46"
"843","38","3193","LZA-90837","PWM信号制御調光器","10","DAIKO","10","3","17800","8900","8544","","89000","85440","","0","1","0","1","1","0","0","1","0","3","2019-12-19 11:32:46","2019-12-19 11:32:46"
"844","38","3192","DP-37154E","LED専用調光器","10","DAIKO","3","3","13000","5850","5070","","17550","15210","","0","1","0","1","1","0","0","1","0","4","2019-12-19 11:32:46","2019-12-19 11:32:46"
"875","39","3211","CSW-3NFXP4-1","X線防護用スイッチボックス　3個用","3","未来工業","1","3","7810","4700","5160","","4700","5160","","1","0","0","1","1","0","1","0","0","1","2020-01-07 15:28:28","2020-01-07 15:28:28"
"876","39","910","OF-12P2-F","プラ塗代カバー(中形四角用)　２個用　平","3","未来工業","3","5","130","85","94","","255","282","","1","0","0","1","1","0","1","0","0","2","2020-01-07 15:28:28","2020-01-07 15:28:28"
"877","39","3212","KGP-300","軽量間仕切り用自在バー","3","未来工業","10","3","390","250","270","","2500","2700","","1","0","0","1","1","0","1","0","0","3","2020-01-07 15:28:28","2020-01-07 15:28:28"
"878","39","3213","KGP-450","軽量間仕切り用自在バー","3","未来工業","10","3","450","290","320","","2900","3200","","1","0","0","1","1","0","1","0","0","4","2020-01-07 15:28:28","2020-01-07 15:28:28"
"879","39","909","OF-12P-F","プラ塗代カバー(中形四角用)　小判型　平","3","未来工業","9","5","130","85","94","","765","846","","1","0","0","1","1","0","1","0","0","5","2020-01-07 15:28:28","2020-01-07 15:28:28"
"880","39","906","CDO-4AXP4-1","Ｘ線防護用アウトレットボックス　中形四角(浅型)","3","未来工業","12","3","5670","3400","3740","","40800","44880","","1","0","0","1","1","0","1","0","0","6","2020-01-07 15:28:28","2020-01-07 15:28:28"
"884","40","3225","ERX9240S","デザインベースライト　L:1200　キャッツアイタイプ","57","遠藤照明","5","2","39500","18960","18760","","94800","93800","","0","1","0","1","0","0","0","1","0","1","2020-01-23 17:10:53","2020-01-23 17:10:53"
"891","41","3232","XA431101F","電源装置","26","オーデリック","4","2","11000","5500","4290","","22000","17160","","0","1","0","1","0","0","0","1","0","1","2020-01-30 08:17:47","2020-01-30 08:17:47"
