"97","2017-11-27","594","111","7.00","117.00","819","7.00","819","1","2017-11-27 16:44:31","2020-03-25 15:54:02"
"98","2017-11-27","595","138","3.00","176.00","528","3.00","528","1","2017-11-27 16:48:27","2020-03-25 15:54:02"
"99","2017-11-27","1449","112","4.00","594.00","2376","2.00","1188","1","2017-11-27 16:56:54","2020-03-25 15:54:02"
"100","2017-11-27","626","132","6.00","33.00","198","7.00","231","","2017-11-27 16:57:27","2017-11-27 16:57:27"
"101","2017-11-27","591","140","2.00","117.00","234","2.00","234","1","2017-11-27 17:01:03","2020-03-25 15:54:02"
"102","2017-11-27","2233","88","13.00","130.00","1690","13.00","1690","1","2017-11-27 17:01:43","2020-03-25 15:54:02"
"103","2017-11-27","513","86","4.00","25.00","100","4.00","100","1","2017-11-27 17:03:56","2020-03-25 15:54:02"
"104","2017-11-27","521","116","2.00","40.00","80","15.00","600","","2017-11-27 17:04:13","2017-11-27 17:04:13"
"105","2017-11-27","1693","90","4.00","44.00","176","4.00","176","","2017-11-27 17:09:08","2017-11-28 08:51:34"
"106","2017-11-27","519","119","14.00","42.00","588","15.00","630","","2017-11-27 17:09:43","2017-11-27 17:09:43"
"107","2017-11-27","522","118","2.00","45.00","90","19.00","855","","2017-11-27 17:10:49","2017-11-27 17:10:49"
"108","2017-11-27","496","113","1.00","82.00","82","1.00","82","1","2017-11-27 17:12:34","2020-03-25 15:54:02"
"109","2017-11-27","628","94","3.00","68.00","204","3.00","204","1","2017-11-27 17:12:52","2020-03-25 15:54:02"
"110","2017-11-27","1477","96","1.00","126.00","126","1.00","126","1","2017-11-27 17:13:02","2020-03-25 15:54:02"
"111","2017-11-27","639","95","1.00","63.00","63","1.00","63","1","2017-11-27 17:13:13","2020-03-25 15:54:02"
"112","2017-11-27","610","99","1.00","126.00","126","1.00","126","1","2017-11-27 17:14:13","2020-03-25 15:54:03"
"113","2017-11-27","604","98","1.00","252.00","252","1.00","252","1","2017-11-27 17:15:28","2020-03-25 15:54:03"
"114","2017-11-27","636","100","2.00","252.00","504","2.00","504","1","2017-11-27 17:15:43","2020-03-25 15:54:03"
"115","2017-11-27","609","80","1.00","63.00","63","1.00","63","1","2017-11-27 17:16:01","2020-03-25 15:54:03"
"116","2017-11-27","644","101","1.00","7600.00","7600","1.00","7600","1","2017-11-27 17:16:15","2020-03-25 15:54:03"
"117","2017-11-27","608","77","1.00","63.00","63","2.00","126","1","2017-11-27 17:17:04","2020-03-25 15:54:03"
"118","2017-11-27","632","76","1.00","63.00","63","1.00","63","1","2017-11-27 17:17:36","2020-03-25 15:54:03"
"119","2017-11-27","629","102","1.00","120.00","120","1.00","120","1","2017-11-27 17:17:49","2020-03-25 15:54:03"
"120","2017-11-27","631","74","2.00","63.00","126","4.00","252","1","2017-11-27 17:18:06","2020-03-25 15:54:03"
"121","2017-11-27","1444","79","1.00","126.00","126","1.00","126","1","2017-11-27 17:18:22","2020-03-25 15:54:03"
"122","2017-11-27","1270","78","1.00","252.00","252","1.00","252","1","2017-11-27 17:18:37","2020-03-25 15:54:03"
"123","2017-10-20","542","42","20.00","135.00","2700","10.00","1350","1","2017-11-28 07:55:56","2017-11-28 07:55:56"
"556","2017-12-22","504","5","44.00","149.00","6556","7.00","3427","1","2017-12-22 17:37:13","2017-12-26 10:43:44"
"557","2017-12-22","535","6","21.00","63.00","1323","19.00","1197","1","2017-12-22 17:37:13","2017-12-26 10:43:44"
"558","2017-12-22","537","7","22.00","63.00","1386","22.00","1386","1","2017-12-22 17:37:13","2017-12-26 10:43:44"
"559","2017-12-22","539","8","42.00","63.00","2646","18.00","1953","1","2017-12-22 17:37:13","2017-12-26 10:43:44"
"560","2017-12-22","518","9","206.00","28.00","5768","179.00","5439","1","2017-12-22 17:37:13","2017-12-26 10:43:44"
"561","2017-12-22","502","10","58.00","414.00","24012","60.00","21627","1","2017-12-22 17:37:13","2017-12-26 10:43:44"
"562","2017-12-22","510","11","9.00","405.00","3645","9.00","3645","1","2017-12-22 17:37:13","2017-12-26 10:43:44"
"563","2017-12-22","527","12","40.00","149.00","5960","22.00","4768","1","2017-12-22 17:37:13","2017-12-26 10:43:44"
"564","2017-12-22","528","13","37.00","220.00","8140","40.00","8139","1","2017-12-22 17:37:13","2017-12-26 10:43:45"
"565","2017-12-22","552","14","13.00","121.00","1573","20.00","1916","1","2017-12-22 17:37:13","2017-12-26 10:43:45"
"566","2017-12-22","557","19","6.00","171.00","1026","23.00","0","1","2017-12-22 17:37:13","2017-12-26 10:43:45"
"567","2017-12-22","526","20","3.00","360.00","1080","-2.00","648","1","2017-12-22 17:37:13","2017-12-26 10:43:45"
"568","2017-12-22","530","35","2.00","693.00","1386","9.00","693","1","2017-12-22 17:37:13","2017-12-26 10:43:45"
"569","2017-12-22","495","38","10.00","82.00","820","24.00","462","1","2017-12-22 17:37:13","2017-12-26 10:43:45"
"570","2017-12-22","531","39","2.00","738.00","1476","4.00","4428","1","2017-12-22 17:37:14","2017-12-26 10:43:45"
"571","2017-12-22","555","40","25.00","171.00","3195","25.00","3195","1","2017-12-22 17:37:14","2017-12-26 10:43:45"
"572","2017-12-22","556","41","27.00","171.00","4617","26.00","4788","1","2017-12-22 17:37:14","2017-12-26 10:43:45"
"573","2017-12-22","542","42","20.00","135.00","2700","20.00","2700","1","2017-12-22 17:37:14","2017-12-26 10:43:45"
"574","2017-12-22","544","43","18.00","135.00","2052","18.00","2052","1","2017-12-22 17:37:14","2017-12-26 10:43:46"
"575","2017-12-22","2222","44","1.00","63000.00","63000","1.00","63000","1","2017-12-22 17:37:14","2017-12-26 10:43:46"
"576","2017-12-22","1776","45","1.00","11600.00","11600","1.00","11600","1","2017-12-22 17:37:14","2017-12-26 10:43:46"
"577","2017-12-22","2223","46","1.00","14500.00","14500","1.00","14500","1","2017-12-22 17:37:14","2017-12-26 10:43:46"
"578","2017-12-22","484","47","0.00","234.00","234","0.00","234","1","2017-12-22 17:37:14","2017-12-26 10:43:46"
"579","2017-12-22","532","48","1.00","1215.00","1215","1.00","1215","1","2017-12-22 17:37:14","2017-12-26 10:43:46"
"580","2017-12-22","524","49","1.00","108.00","108","3.00","324","1","2017-12-22 17:37:14","2017-12-26 10:43:46"
"581","2017-12-22","499","50","1.00","144.00","-9","1.00","-9","1","2017-12-22 17:37:14","2017-12-26 10:43:46"
"582","2017-12-22","509","51","1.00","324.00","324","1.00","324","1","2017-12-22 17:37:14","2017-12-26 10:43:46"
"583","2017-12-22","2224","52","1.00","1450.00","1450","1.00","1450","1","2017-12-22 17:37:14","2017-12-26 10:43:46"
"584","2017-12-22","508","53","1.00","290.00","2030","1.00","2030","1","2017-12-22 17:37:14","2017-12-26 10:43:46"
"585","2017-12-22","457","55","5.00","240.00","1200","5.00","1200","1","2017-12-22 17:37:14","2017-12-26 10:43:46"
"586","2017-12-22","505","56","1.00","207.00","207","1.00","207","1","2017-12-22 17:37:14","2017-12-26 10:43:47"
"587","2017-12-22","1628","57","17.00","31.00","527","17.00","527","1","2017-12-22 17:37:14","2017-12-26 10:43:47"
"588","2017-12-22","477","58","1.00","114.00","684","1.00","684","1","2017-12-22 17:37:14","2017-12-26 10:43:47"
"589","2017-12-22","360","59","1.00","9800.00","9800","1.00","9800","1","2017-12-22 17:37:14","2017-12-26 10:43:47"
"590","2017-12-22","333","60","1.00","1370.00","1370","1.00","1370","1","2017-12-22 17:37:14","2017-12-26 10:43:47"
"591","2017-12-22","439","61","1.00","2340.00","2340","1.00","2340","1","2017-12-22 17:37:14","2017-12-26 10:43:47"
"592","2017-12-22","481","62","2.00","960.00","1920","2.00","1920","1","2017-12-22 17:37:14","2017-12-26 10:43:47"
"593","2017-12-22","651","63","1.00","11300.00","11300","1.00","11300","1","2017-12-22 17:37:15","2017-12-26 10:43:47"
"594","2017-12-22","1105","64","0.00","342.00","0","6.00","2052","1","2017-12-22 17:37:15","2017-12-26 10:43:47"
"595","2017-12-22","569","65","1.00","675.00","675","1.00","675","1","2017-12-22 17:37:15","2017-12-26 10:43:47"
"596","2017-12-22","550","66","1.00","126.00","126","1.00","126","1","2017-12-22 17:37:15","2017-12-26 10:43:47"
"597","2017-12-22","1306","67","3.00","63.00","189","3.00","189","1","2017-12-22 17:37:15","2017-12-26 10:43:47"
"598","2017-12-22","549","68","2.00","63.00","126","2.00","126","1","2017-12-22 17:37:15","2017-12-26 10:43:47"
"599","2017-12-22","1394","69","0.00","95.00","0","1.00","95","1","2017-12-22 17:37:15","2017-12-26 10:43:48"
"600","2017-12-22","2229","70","1.00","650.00","650","1.00","650","1","2017-12-22 17:37:15","2017-12-26 10:43:48"
"601","2017-12-22","2230","71","1.00","630.00","630","1.00","630","1","2017-12-22 17:37:15","2017-12-26 10:43:48"
"602","2017-12-22","2231","72","1.00","126.00","126","1.00","126","1","2017-12-22 17:37:15","2017-12-26 10:43:48"
"603","2017-12-22","540","73","1.00","63.00","63","1.00","63","1","2017-12-22 17:37:15","2017-12-26 10:43:48"
"604","2017-12-22","631","74","2.00","63.00","252","2.00","252","1","2017-12-22 17:37:15","2017-12-26 10:43:48"
"605","2017-12-22","2232","75","3.00","63.00","189","1.00","63","1","2017-12-22 17:37:15","2017-12-26 10:43:48"
"606","2017-12-22","632","76","1.00","63.00","4823","1.00","4823","1","2017-12-22 17:37:15","2017-12-26 10:43:49"
"607","2017-12-22","608","77","2.00","63.00","126","2.00","126","1","2017-12-22 17:37:15","2017-12-26 10:43:49"
"608","2017-12-22","1270","78","1.00","252.00","252","1.00","252","1","2017-12-22 17:37:15","2017-12-26 10:43:49"
"609","2017-12-22","1444","79","7.00","126.00","882","1.00","126","1","2017-12-22 17:37:15","2017-12-26 10:43:49"
"610","2017-12-22","609","80","1.00","63.00","2783","1.00","2783","1","2017-12-22 17:37:15","2017-12-26 10:43:49"
"611","2017-12-22","1708","81","6.00","239.00","1434","6.00","1434","1","2017-12-22 17:37:15","2017-12-26 10:43:49"
"612","2017-12-22","1931","83","7.00","68.00","476","9.00","612","1","2017-12-22 17:37:15","2017-12-26 10:43:49"
"613","2017-12-22","600","84","2.00","720.00","1440","2.00","1440","1","2017-12-22 17:37:15","2017-12-26 10:43:49"
"614","2017-12-22","626","85","4.00","33.00","132","7.00","231","1","2017-12-22 17:37:15","2017-12-26 10:43:49"
"615","2017-12-22","513","86","5.00","25.00","125","4.00","100","1","2017-12-22 17:37:15","2017-12-26 10:43:49"
"616","2017-12-22","590","87","2.00","108.00","216","2.00","216","1","2017-12-22 17:37:15","2017-12-26 10:43:49"
"617","2017-12-22","2233","88","13.00","130.00","1690","13.00","1690","1","2017-12-22 17:37:15","2017-12-26 10:43:49"
"618","2017-12-22","1693","90","4.00","44.00","176","4.00","176","1","2017-12-22 17:37:15","2017-12-26 10:43:50"
"620","2017-12-22","519","92","14.00","42.00","588","15.00","630","1","2017-12-22 17:37:15","2017-12-26 10:43:50"
"621","2017-12-22","522","93","0.00","45.00","0","19.00","855","1","2017-12-22 17:37:15","2017-12-26 10:43:50"
"622","2017-12-22","628","94","2.00","68.00","136","2.00","136","1","2017-12-22 17:37:15","2017-12-26 10:43:50"
"623","2017-12-22","639","95","1.00","63.00","63","1.00","63","1","2017-12-22 17:37:15","2017-12-26 10:43:50"
"624","2017-12-22","1477","96","1.00","126.00","126","1.00","126","1","2017-12-22 17:37:15","2017-12-26 10:43:50"
"625","2017-12-22","638","97","1.00","126.00","126","1.00","126","1","2017-12-22 17:37:15","2017-12-26 10:43:50"
"626","2017-12-22","604","98","0.00","252.00","0","0.00","0","1","2017-12-22 17:37:15","2017-12-26 10:43:50"
"627","2017-12-22","610","99","1.00","126.00","126","1.00","126","1","2017-12-22 17:37:16","2017-12-26 10:43:50"
"628","2017-12-22","636","100","2.00","252.00","504","2.00","504","1","2017-12-22 17:37:16","2017-12-26 10:43:50"
"629","2017-12-22","644","101","1.00","7600.00","7600","1.00","7600","1","2017-12-22 17:37:16","2017-12-26 10:43:50"
"630","2017-12-22","2305","102","1.00","120.00","120","1.00","120","1","2017-12-22 17:37:16","2017-12-26 10:43:50"
"631","2017-12-22","483","103","3.00","162.00","486","3.00","486","1","2017-12-22 17:37:16","2017-12-26 10:43:50"
"632","2017-12-22","2234","104","6.00","125.00","750","6.00","750","1","2017-12-22 17:37:16","2017-12-26 10:43:51"
"633","2017-12-22","568","105","1.00","279.00","279","1.00","279","1","2017-12-22 17:37:16","2017-12-26 10:43:51"
"634","2017-12-22","640","106","1.00","63.00","63","1.00","63","1","2017-12-22 17:37:16","2017-12-26 10:43:51"
"635","2017-12-22","2235","108","1.00","63.00","63","1.00","63","1","2017-12-22 17:37:16","2017-12-26 10:43:51"
"636","2017-12-22","1359","109","1.00","63.00","63","1.00","63","1","2017-12-22 17:37:16","2017-12-26 10:43:51"
"637","2017-12-22","594","111","0.00","117.00","0","73.00","4680","1","2017-12-22 17:37:16","2017-12-26 10:43:51"
"638","2017-12-22","1449","112","4.00","594.00","2376","2.00","1188","1","2017-12-22 17:37:16","2017-12-26 10:43:51"
"639","2017-12-22","496","113","1.00","82.00","82","1.00","82","1","2017-12-22 17:37:16","2017-12-26 10:43:51"
"640","2017-12-22","485","114","1.00","342.00","342","2.00","684","1","2017-12-22 17:37:16","2017-12-26 10:43:51"
"641","2017-12-22","553","117","0.00","95.00","0","-1.00","95","1","2017-12-22 17:37:16","2017-12-26 10:43:51"
"642","2017-12-22","512","120","2.00","28.00","56","-3.00","224","1","2017-12-22 17:37:16","2017-12-26 10:43:51"
"643","2017-12-22","1333","121","1.00","207.00","207","-1.00","207","1","2017-12-22 17:37:16","2017-12-26 10:43:52"
"644","2017-12-22","511","126","1.00","504.00","504","-2.00","1008","1","2017-12-22 17:37:16","2017-12-26 10:43:52"
"645","2017-12-22","1706","131","0.00","239.00","0","0.00","0","1","2017-12-22 17:37:16","2017-12-26 10:43:52"
"646","2017-12-22","506","133","1.00","261.00","261","1.00","261","1","2017-12-22 17:37:16","2017-12-26 10:43:52"
"647","2017-12-22","482","134","3.00","99.00","297","3.00","297","1","2017-12-22 17:37:16","2017-12-26 10:43:52"
"648","2017-12-22","562","135","5.00","342.00","1710","1.00","342","1","2017-12-22 17:37:16","2017-12-26 10:43:52"
"649","2017-12-22","1915","136","1.00","198.00","198","1.00","198","1","2017-12-22 17:37:16","2017-12-26 10:43:52"
"650","2017-12-22","1245","137","1.00","342.00","342","1.00","342","1","2017-12-22 17:37:16","2017-12-26 10:43:52"
"651","2017-12-22","595","138","13.00","189.00","2457","10.00","2418","1","2017-12-22 17:37:16","2017-12-26 10:43:52"
"652","2017-12-22","1354","139","1.00","594.00","594","1.00","594","1","2017-12-22 17:37:16","2017-12-26 10:43:52"
"653","2017-12-22","591","140","1.00","117.00","117","1.00","117","1","2017-12-22 17:37:16","2017-12-26 10:43:52"
"654","2017-12-22","592","141","3.00","117.00","351","3.00","351","1","2017-12-22 17:37:16","2017-12-26 10:43:53"
"655","2017-12-22","587","142","1.00","82.00","82","21.00","902","1","2017-12-22 17:37:16","2017-12-26 10:43:53"
"656","2017-12-22","521","149","27.00","38.00","1026","7.00","266","1","2017-12-22 17:37:16","2017-12-26 10:43:53"
"657","2017-12-27","593","148","0.00","36.90","0","40.00","1476","1","2017-12-27 14:42:29","2017-12-27 14:42:40"
"658","2017-12-28","512","120","0.00","28.00","0","-7.00","-196","1","2017-12-28 08:11:54","2017-12-28 08:12:10"
"659","2017-12-28","499","50","0.00","144.00","0","1.00","-9","1","2017-12-28 15:53:48","2017-12-28 15:59:41"
"660","2017-12-28","518","9","163.00","28.00","4564","179.00","4931","1","2017-12-28 15:55:25","2017-12-28 15:59:41"
"661","2017-12-28","524","151","0.00","117.00","0","1.00","117","1","2017-12-28 15:55:41","2017-12-28 15:59:41"
"662","2017-12-28","530","35","0.00","693.00","0","2.00","1386","1","2017-12-28 15:55:59","2017-12-28 15:59:41"
"663","2017-12-28","535","6","15.00","63.00","945","17.00","1071","1","2017-12-28 15:56:48","2017-12-28 15:59:41"
"664","2017-12-28","539","8","11.00","63.00","693","22.00","1386","1","2017-12-28 15:57:28","2017-12-28 15:59:41"
"665","2017-12-28","544","43","16.00","135.00","2160","18.00","2052","1","2017-12-28 15:57:49","2017-12-28 15:59:41"
